KB_REGN_NM,KB_REGN_NM,KB_REGN_NM,CMPX_IDF_ID,CMPX_IDF_NM,TOT_HSHL_CNT,NV세대수,SUM_HSHL_CNT,NV_CMPX_NM,NV_CMPX_ID,KB주택형,NV주택형,NV_URL,KB_URL,기매핑건수,KB_REGN_CD
도농동,남양주시,경기도,KBA019908,부영애시앙,364,10,10,아림,104659,176.69㎡/143.82㎡^,면적72㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=104659,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,80,80,제일,10467,176.69㎡/143.82㎡^,면적84㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=10467,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,317,283,남양주도농사랑으로부영7단지,106761,176.69㎡/143.82㎡^,"면적87㎡^,면적108A㎡^,면적109B㎡^,면적151B㎡^,면적151A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=106761,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,18,18,성창빌라트,109848,176.69㎡/143.82㎡^,"면적52㎡^,면적66㎡^,면적71㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=109848,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,1186,1186,자연&롯데캐슬(B-2블록),110298,176.69㎡/143.82㎡^,"면적99㎡^,면적112B㎡^,면적113C㎡^,면적113A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=110298,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,1615,1615,자연&e편한세상(B-4블록),110299,176.69㎡/143.82㎡^,"면적98㎡^,면적112A㎡^,면적113C㎡^,면적113B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=110299,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,640,640,"다산신도시한양수자인(진건지구 B-8블록)",113720,176.69㎡/143.82㎡^,"면적100㎡^,면적110B㎡^,면적110A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=113720,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,708,708,남양주도농롯데낙천대,11497,176.69㎡/143.82㎡^,"면적82㎡^,면적82탑㎡^,면적112㎡^,면적112탑㎡^,면적146㎡^,면적146탑㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=11497,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,96,96,충일,14504,176.69㎡/143.82㎡^,"면적69㎡^,면적72㎡^,면적76㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=14504,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,196,196,지금동원베네스트,17398,176.69㎡/143.82㎡^,"면적106B㎡^,면적106A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=17398,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,495,495,휴먼시아5단지,25471,176.69㎡/143.82㎡^,"면적98A㎡^,면적98B㎡^,면적110C㎡^,면적110D㎡^,면적110A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25471,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,358,358,휴먼시아4단지,25472,176.69㎡/143.82㎡^,"면적96㎡^,면적107B㎡^,면적108C㎡^,면적108D㎡^,면적108A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25472,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,189,189,휴먼시아3단지,25475,176.69㎡/143.82㎡^,"면적96㎡^,면적107B㎡^,면적107A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25475,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,364,364,부영애시앙,26072,176.69㎡/143.82㎡^,면적176㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=26072,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,1008,1008,지금힐스테이트,26480,176.69㎡/143.82㎡^,"면적88㎡^,면적105B㎡^,면적114A㎡^,면적128㎡^,면적153㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=26480,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,234,234,효성해링턴타워도농,27303,176.69㎡/143.82㎡^,"면적120㎡^,면적138㎡^,면적154㎡^,면적237㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=27303,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,457,457,도농역센트레빌,27338,176.69㎡/143.82㎡^,"면적87㎡^,면적109A㎡^,면적110B㎡^,면적141B㎡^,면적145A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=27338,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,111,111,휴먼시아6단지,27639,176.69㎡/143.82㎡^,"면적152A㎡^,면적152B㎡^,면적156㎡^,면적168A㎡^,면적168A1㎡^,면적168B1㎡^,면적168B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=27639,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,114,114,휴먼시아7단지,27640,176.69㎡/143.82㎡^,"면적152㎡^,면적156㎡^,면적167㎡^,면적168A㎡^,면적168B㎡^,면적183㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=27640,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,63,63,휴먼시아8단지,27641,176.69㎡/143.82㎡^,"면적151㎡^,면적166㎡^,면적167A㎡^,면적167B㎡^,면적182㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=27641,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,2042,2042,"부영그린타운4,5단지",3017,176.69㎡/143.82㎡^,"면적107㎡^,면적151㎡^,면적162㎡^,면적193㎡^,면적217㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=3017,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,270,270,도농한신,3018,176.69㎡/143.82㎡^,"면적82㎡^,면적100㎡^,면적107㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=3018,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,1086,1086,부영그린타운1단지,3019,176.69㎡/143.82㎡^,"면적151㎡^,면적162㎡^,면적193㎡^,면적217㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=3019,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,1484,1484,부영그린타운2단지,3020,176.69㎡/143.82㎡^,"면적107㎡^,면적151㎡^,면적162㎡^,면적193㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=3020,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,1144,1144,부영그린타운3단지,3105,176.69㎡/143.82㎡^,"면적107㎡^,면적151㎡^,면적162㎡^,면적193㎡^,면적217㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=3105,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,98,98,신우가든,8804,176.69㎡/143.82㎡^,"면적74㎡^,면적75㎡^,면적90㎡^,면적94A㎡^,면적95B㎡^,면적109㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=8804,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA019908,부영애시앙,364,74,74,창조,9611,176.69㎡/143.82㎡^,"면적52㎡^,면적55A㎡^,면적55B㎡^,면적58A㎡^,면적60B㎡^,면적63A㎡^,면적68A㎡^,면적68B㎡^,면적73A㎡^,면적91A㎡^,면적96B㎡^,면적96A㎡^,면적97C㎡^,면적107A㎡^,면적107B㎡^,면적114A㎡^,면적140A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=9611,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA019908&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=부영애시앙&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,584,584,남양i-좋은집2단지,100181,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^","면적89㎡^,면적94㎡^,면적109㎡^,면적146㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=100181,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,94,94,남양i-좋은집3단지,100182,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^",면적109㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=100182,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,30,30,양지,100271,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^","면적39㎡^,면적44㎡^,면적67A㎡^,면적67B㎡^,면적67A㎡^,면적68B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=100271,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,18,18,동양,100444,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^","면적71A㎡^,면적71B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=100444,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,18,18,동화,100565,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^",면적72㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=100565,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,86,86,부영사랑으로,102083,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^","면적91㎡^,면적112㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=102083,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,382,382,남양i-좋은집1단지,10209,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^","면적83㎡^,면적94㎡^,면적109㎡^,면적146㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=10209,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,10,10,건영,103666,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^","면적71A㎡^,면적73B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=103666,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,767,767,한화꿈에그린,10431,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^","면적81B㎡^,면적81A㎡^,면적107㎡^,면적113㎡^,면적154㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=10431,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,10,10,아림,104659,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^",면적72㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=104659,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,80,80,제일,10467,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^",면적84㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=10467,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,317,283,남양주도농사랑으로부영7단지,106761,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^","면적87㎡^,면적108A㎡^,면적109B㎡^,면적151B㎡^,면적151A㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=106761,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
도농동,남양주시,경기도,KBA025528,남양주도농사랑으로부영7단지,317,18,18,성창빌라트,109848,"87.76㎡/59.94㎡^,108.66㎡/84.99㎡^","면적52㎡^,면적66㎡^,면적71㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=109848,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA025528&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020900&부동산소지역코드=020903&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=남양주도농사랑으로부영7단지&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0,020903
