KB_REGN_NM,KB_REGN_NM,KB_REGN_NM,CMPX_IDF_ID,CMPX_IDF_NM,TOT_HSHL_CNT,NV세대수,SUM_HSHL_CNT,NV_CMPX_NM,NV_CMPX_ID,KB주택형,NV주택형,NV_URL,KB_URL,기매핑건수
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,604,604,강선15단지보성,1368,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적75㎡^,면적88㎡^,면적106㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1368,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,816,816,"강선7단지삼환,유원",1369,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적74㎡^,면적87㎡^,면적104㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1369,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,412,412,강선19단지우성,1370,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적121㎡^,면적146㎡^,면적161㎡^,면적189㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1370,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,538,538,강선3단지한신,1371,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적71㎡^,면적86㎡^,면적104㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1371,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,860,860,강선9단지화성,1372,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적78㎡^,면적87㎡^,면적106㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1372,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,956,956,문촌16단지뉴삼익,1373,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적73㎡^,면적86㎡^,면적104㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1373,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,254,254,문촌13단지대우,1374,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적78㎡^,면적99㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1374,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,378,378,문촌18단지대원,1375,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적122㎡^,면적154㎡^,면적186㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1375,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,252,252,문촌10단지동부,1376,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적82㎡^,면적97㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1376,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,738,738,문촌8단지동아,1377,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적73B㎡^,면적74A㎡^,면적89㎡^,면적105㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1377,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,348,348,문촌2단지라이프,1378,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적119㎡^,면적150㎡^,면적202㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1378,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,540,540,문촌4단지삼익,1379,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적122㎡^,면적153㎡^,면적217㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1379,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,504,504,문촌17단지신안,1380,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적125㎡^,면적140㎡^,면적158㎡^,면적204㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1380,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,658,658,문촌19단지신우,1381,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적77㎡^,면적91㎡^,면적104㎡^,면적122㎡^,면적152㎡^,면적180㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1381,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,624,624,문촌6단지기산쌍용,1383,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적79(기산)㎡^,면적79(쌍용)㎡^,면적88(기산)㎡^,면적88(쌍용)㎡^,면적107(기산)㎡^,면적107(쌍용)㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1383,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,432,432,문촌5단지쌍용한일,1384,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적120A(쌍용)㎡^,면적120B(한일)㎡^,면적134(쌍용)㎡^,면적139(한일)㎡^,면적154(한일)㎡^,면적158(쌍용)㎡^,면적180(쌍용)㎡^,면적187(한일)㎡^,면적208(한일)㎡^,면적217(쌍용)㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1384,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,2
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,504,504,문촌3단지우성,1385,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적123㎡^,면적158㎡^,면적191㎡^,면적226㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1385,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,892,892,문촌1단지우성,1386,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적73㎡^,면적87㎡^,면적104㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1386,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,547,547,문촌15단지부영,1387,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적56㎡^,면적69㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1387,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,272,272,문촌12단지유승,1388,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적79㎡^,면적102㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1388,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,1150,505,문촌7단지주공,1389,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적63㎡^,면적68㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1389,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,912,416,문촌9단지주공,1390,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적63㎡^,면적68㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=1390,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,344,344,강선11단지태영,1391,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^",면적61㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=1391,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,309,309,강선12단지두진,2481,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^",면적61㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=2481,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,556,516,"강선6단지금호,한양",25867,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적120㎡^,면적161A㎡^,면적162B㎡^,면적191㎡^,면적219㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=25867,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,288,288,강선13단지뉴서울,3859,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^",면적56㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=3859,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,312,312,강선10단지한양,3861,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^",면적60㎡^,http://land.naver.com/article/complexInfo.nhn?rletNo=3861,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,262,262,문촌11단지건영,3862,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적28㎡^,면적36㎡^,면적67㎡^,면적75A㎡^,면적76B㎡^,면적95㎡^,면적109㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=3862,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
주엽동,고양시,경기도,KBA009705,강선(6단지금호),278,720,720,문촌14단지세경,8977,"122.31㎡/101.67㎡^,165.29㎡/134.71㎡^,198.34㎡/164.9㎡^,228.1㎡/193㎡^","면적43㎡^,면적63㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=8977,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA009705&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020238&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=강선(6단지금호)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
행신동,고양시,경기도,KBA007603,샘터(1단지효성),822,102,102,서정마을11단지중흥에스클래스,100755,"128.92㎡/101.8㎡^,165.29㎡/134.88㎡^","면적109A㎡^,면적109E㎡^,면적109C㎡^,면적110D㎡^,면적110B㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=100755,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007603&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=샘터(1단지효성)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
행신동,고양시,경기도,KBA007603,샘터(1단지효성),822,84,0,서정8단지휴먼시아타운하우스,101733,"128.92㎡/101.8㎡^,165.29㎡/134.88㎡^","면적114A㎡^,면적115C㎡^,면적115B㎡^,면적116C㎡^,면적116B㎡^,면적117D㎡^,면적117A㎡^,면적119B㎡^,면적122A㎡^,면적177㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=101733,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007603&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=샘터(1단지효성)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
행신동,고양시,경기도,KBA007603,샘터(1단지효성),822,54,54,윤창6차,103935,"128.92㎡/101.8㎡^,165.29㎡/134.88㎡^","면적62㎡^,면적67㎡^,면적71㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=103935,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007603&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=샘터(1단지효성)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
행신동,고양시,경기도,KBA007603,샘터(1단지효성),822,812,812,행신SKVIEW1차,11048,"128.92㎡/101.8㎡^,165.29㎡/134.88㎡^","면적88㎡^,면적107㎡^,면적126㎡^,면적151㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=11048,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007603&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=샘터(1단지효성)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
행신동,고양시,경기도,KBA007603,샘터(1단지효성),822,19,19,청송,13317,"128.92㎡/101.8㎡^,165.29㎡/134.88㎡^","면적148A㎡^,면적149B㎡^,면적151㎡^,면적190㎡^,면적194㎡^,면적197㎡^,면적227㎡^,면적230A㎡^,면적230B㎡^,면적302㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=13317,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007603&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=샘터(1단지효성)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,0
행신동,고양시,경기도,KBA007603,샘터(1단지효성),822,19,19,동문,13578,"128.92㎡/101.8㎡^,165.29㎡/134.88㎡^","면적137㎡^,면적166㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=13578,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007603&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=샘터(1단지효성)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
행신동,고양시,경기도,KBA007603,샘터(1단지효성),822,276,276,무원7단지신우,13951,"128.92㎡/101.8㎡^,165.29㎡/134.88㎡^","면적91㎡^,면적104㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=13951,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007603&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=샘터(1단지효성)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
행신동,고양시,경기도,KBA007603,샘터(1단지효성),822,1132,1132,햇빛18-1단지뜨란채,14463,"128.92㎡/101.8㎡^,165.29㎡/134.88㎡^","면적87㎡^,면적104㎡^,면적109㎡^",http://land.naver.com/article/complexInfo.nhn?rletNo=14463,http://nland.kbstar.com/quics?page=B046949&물건종별구분=01&물건식별자=KBA007603&주택형일련번호=&부동산대지역코드=020000&부동산중지역코드=020200&부동산소지역코드=020244&부동산대지역명=&부동산중지역명=&부동산소지역명=&아파트명=샘터(1단지효성)&지역목록단계=4&지역명=&조회구분=&GIS호출여부=&매물종별그룹구분=&매물거래구분=&nextPageYn=Y&쿠키사용여부=0&탭구분=,1
