3611010100101920000000001|3611055600|반곡동|30145|||||0
3611010100102030040000001|3611055600|반곡동|30149||||한국개발연구원|0
3611010100102030249000001|3611055600|반곡동|30149||||한국개발연구원 (KDI) / 국제정책대학원|0
3611010100102300003000001|3611055600|반곡동|30145|||||0
3611010100102420001000001|3611055600|반곡동|30145|||||0
3611010100102500000000001|3611055600|반곡동|30145|||||0
3611010100102510000000001|3611055600|반곡동|30145|||||0
3611010100102670000000001|3611055600|반곡동|30145|||||0
3611010100103080000000001|3611055600|반곡동|30147||||알파타워|0
3611010100103930001000001|3611055600|반곡동|30145|||수루배마을 2단지|수루배마을2단지|1
3611010100104000000000001|3611055600|반곡동|30146||||수루배마을1단지 스몰마켓|0
3611010100107360000000001|3611055600|반곡동|30147||||나라키움 세종국책연구단지|0
3611010100107710062000001|3611055600|반곡동|30148||||관세평가분류원|0
3611010100107710068000001|3611055600|반곡동|30147||||반곡타워|0
3611010100107710068000002|3611055600|반곡동|30147||||더스테이빌딩|0
3611010100107710068000003|3611055600|반곡동|30147||||세종펠리스|0
3611010100107710076000001|3611055600|반곡동|30147||||한국법제연구원|0
3611010100107710078000001|3611055600|반곡동|30147||||세종알뜰주유소|0
3611010100107710087000001|3611055600|반곡동|30147||||씨즈파크뷰|0
3611010100107710092000001|3611055600|반곡동|30147||||국토연구원 마루뜰 어린이집|0
3611010100107710110000001|3611055600|반곡동|30147||||한국조세재정연구원|0
3611010100107710125000001|3611055600|반곡동|30147||||국토연구원|0
3611010100107720003000001|3611055600|반곡동|30148||||농림수산식품교육문화정보원|0
3611010100107820000000001|3611055600|반곡동|30148||||천주교 대전교구청사|0
3611010100107910011000001|3611055600|반곡동|30145|||||0
3611010100200670000000001|3611055600|반곡동|30147|||||0
3611010100200760000000001|3611055600|반곡동|30149|||||0
3611010100201010000000001|3611055600|반곡동|30147||||비오케이아트센터|0
3611010100201010000000002|3611055600|반곡동|30147||||메인타워|0
3611010100201610000000001|3611055600|반곡동|30149|||||0
3611010200100090114000001|3611055500|소담동|30149|||||0
3611010200100090121000001|3611055500|소담동|30149||||소담셀프주유소|0
3611010200100090147000001|3611055500|소담동|30150||||소담고등학교|0
3611010200100090168000001|3611055500|소담동|30150|||||0
3611010200100090169000001|3611055500|소담동|30150||||지엘플렉스2|0
3611010200100090172000001|3611055500|소담동|30150||||소담초등학교|0
3611010200100090172000002|3611055500|소담동|30150||||소담유치원|0
3611010200100090176000001|3611055500|소담동|30150||||퍼스트시티|0
3611010200100090177000001|3611055500|소담동|30150||||펠리체타워2|0
3611010200100090178000001|3611055500|소담동|30150||||소담동주민센터|0
3611010200100090182000001|3611055500|소담동|30151||||타임빌딩|0
3611010200100090183000001|3611055500|소담동|30151||||사이언스타운|0
3611010200100090200000001|3611055500|소담동|30150||||소담중학교|0
3611010200100090228000001|3611055500|소담동|30151||||아이콤스타타워|0
3611010200100320007000001|3611055500|소담동|30150|||새샘마을 2단지|새샘마을2단지|1
3611010200100320041000001|3611055500|소담동|30150|||새샘마을6단지|새샘마을6단지|1
3611010200100320042000001|3611055500|소담동|30150|||새샘마을5단지|새샘마을5단지|1
3611010200100320053000001|3611055500|소담동|30150|||새샘마을1단지|새샘마을1단지|1
3611010200100350001000001|3611055500|소담동|30148||||리치타워2|0
3611010200100350004000001|3611055500|소담동|30148||||거북선1|0
3611010200100360011000001|3611055500|소담동|30150||||아이콤스타시티타워|0
3611010200100370003000001|3611055500|소담동|30151||||코끼리타워|0
3611010200100370007000001|3611055500|소담동|30150||||펠리체타워3|0
3611010200100370008000001|3611055500|소담동|30150||||지엘플렉스1|0
3611010200102080000000001|3611055500|소담동|30147||||법조타운A|0
3611010200102880001000001|3611055500|소담동|30147||||글벗중학교|0
3611010200103040000000001|3611055500|소담동|30147||||법조타운B|0
3611010200103250000000001|3611055500|소담동|30147||||새샘마을9단지|1
3611010200103290000000001|3611055500|소담동|30147||||도경프라자|0
3611010200103320002000001|3611055500|소담동|30147||||로이어즈타워|0
3611010200103320002000002|3611055500|소담동|30147||||유림빌딩|0
3611010200103330010000001|3611055500|소담동|30151|||새샘마을3단지|새샘마을3단지|1
3611010200103450000000001|3611055500|소담동|30147||||CJ소담프라자|0
3611010200103490001000001|3611055500|소담동|30147||||새샘유치원|0
3611010200105080002000001|3611055500|소담동|30151||||글벗초등학교|0
3611010200105080006000001|3611055500|소담동|30151||||글벗유치원|0
3611010200105090021000001|3611055500|소담동|30151|||||0
3611010200105310000000001|3611055500|소담동|30147||||새샘마을8단지|1
3611010200105310000000004|3611055500|소담동|30147||||새샘마을8단지 근린생활시설|0
3611010200105390000000001|3611055500|소담동|30151||||새샘마을7단지|1
3611010200105390000000006|3611055500|소담동|30151||||새샘마을7단지 근린생활시설|0
3611010200105450000000001|3611055500|소담동|30151||||새샘마을4단지|0
3611010200200070000000001|3611055500|소담동|30148||||레전드타워|0
3611010300100000000000001|3611056000|보람동|30151||||세종 세무서|0
3611010300100000000000002|3611056000|보람동|30151||||세종남부경찰서|0
3611010300100000000000003|3611056000|보람동|30151|||||0
3611010300100000000000004|3611056000|보람동|30151|||||0
3611010300106150002000001|3611056000|보람동|30151||||금강르네상스|0
3611010300106160002000001|3611056000|보람동|30151||||금강베네치아|0
3611010300106160002000002|3611056000|보람동|30151||||시드니하트|0
3611010300106210001000001|3611056000|보람동|30151|||호려울마을10단지|호려울마을10단지|1
3611010300106240006000001|3611056000|보람동|30151||||세종우체국|0
3611010300106250002000001|3611056000|보람동|30151||||세종드림빌딩|0
3611010300106250004000001|3611056000|보람동|30151||||충녕어린이집|0
3611010300106250006000001|3611056000|보람동|30151||||세종특별자치시의회|0
3611010300106260002000001|3611056000|보람동|30151||||리버에비뉴|0
3611010300106260005000001|3611056000|보람동|30151||||세종특별자치시청|0
3611010300106270005000001|3611056000|보람동|30151||||스마트허브Ⅱ|0
3611010300106280002000001|3611056000|보람동|30150||||스타힐타워Ⅰ|0
3611010300106280002000002|3611056000|보람동|30150||||금강시티타워|0
3611010300106280004000001|3611056000|보람동|30150||||골드타워|0
3611010300106280005000001|3611056000|보람동|30150||||스마트허브Ⅲ|0
3611010300106280007000001|3611056000|보람동|30150||||아리랑빌딩|0
3611010300106280007000002|3611056000|보람동|30150||||강남제일타워|0
3611010300106290001000001|3611056000|보람동|30150||||스타힐타워Ⅱ|0
3611010300106290002000001|3611056000|보람동|30150||||금남프라자|0
3611010300106290004000001|3611056000|보람동|30150||||세종시드니|0
3611010300106290005000002|3611056000|보람동|30150||||스마트허브Ⅳ|0
3611010300106290005000003|3611056000|보람동|30150||||보람빌딩|0
3611010300106290006000001|3611056000|보람동|30150|||호려울마을5단지|호려울마을5단지|1
3611010300106300004000001|3611056000|보람동|30150||||보람동주민센터|0
3611010300106300004000002|3611056000|보람동|30150||||보람동 119안전센터|0
3611010300106310004000001|3611056000|보람동|30150||||보람종합복지센터|0
3611010300106310006000001|3611056000|보람동|30150||||세종은혜와진리교회|0
3611010300106310006000002|3611056000|보람동|30150||||세종선거관리위원회|0
3611010300106310009000001|3611056000|보람동|30150||||보람중학교|0
3611010300106320002000001|3611056000|보람동|30150||||보람초등학교|0
3611010300106320003000001|3611056000|보람동|30150||||보람유치원|0
3611010300106350005000002|3611056000|보람동|30150|||호려울마을9단지|호려울마을9단지|1
3611010300106370002000001|3611056000|보람동|30150|||호려울마을8단지|호려울마을8단지|1
3611010300106390003000001|3611056000|보람동|30150|||호려울마을 6단지|호려울마을6단지|1
3611010300106430010000001|3611056000|보람동|30150|||||0
3611010300106640001000001|3611056000|보람동|30151||||리버피크닉|0
3611010300106640010000001|3611056000|보람동|30151||||스마트허브Ⅰ|0
3611010300106640011000001|3611056000|보람동|30151||||강남프라자|0
3611010300106640011000002|3611056000|보람동|30151||||해오름빌딩|0
3611010300106640015000001|3611056000|보람동|30151||||세종특별자치시교육청|0
3611010300106640018000001|3611056000|보람동|30151||||금강노을|0
3611010300106640031000001|3611056000|보람동|30151||||한빛유치원|0
3611010300106640034000001|3611056000|보람동|30151||||보람고등학교|0
3611010300106640052000001|3611056000|보람동|30151|||호려울마을 3단지|호려울마을3단지|1
3611010300106640052000012|3611056000|보람동|30151||||호려울마을3단지 근린생활시설|0
3611010300106640084000001|3611056000|보람동|30150||||호려울마을2단지 부대복리시설|0
3611010300106640098000001|3611056000|보람동|30150|||호려울마을2단지|호려울마을2단지|1
3611010300106640099000001|3611056000|보람동|30150||||호려울마을2단지 근린생활시설|0
3611010300106640101000001|3611056000|보람동|30150||||여울유치원|0
3611010300106640102000001|3611056000|보람동|30150|||호려울마을 1단지|호려울마을1단지|1
3611010300106640105000001|3611056000|보람동|30150||||여울초등학교|0
3611010300106640184000001|3611056000|보람동|30152|||||0
3611010300106700000000001|3611056000|보람동|30150||||보람동 경찰지구대|0
3611010300107000001000001|3611056000|보람동|30150|||호려울마을 4단지|호려울마을4단지|1
3611010300107000071000001|3611056000|보람동|30150||||엔젤타워|0
3611010300107000074000001|3611056000|보람동|30150||||네이버타워|0
3611010300107000076000001|3611056000|보람동|30150||||위너스타워|0
3611010300107000076000002|3611056000|보람동|30150||||아평빌딩|0
3611010300107000081000001|3611056000|보람동|30150||||호려울마을7단지 근린생활시설|0
3611010300107000082000001|3611056000|보람동|30150|||호려울마을 7단지|호려울마을 7단지|1
3611010300107000089000001|3611056000|보람동|30150|||||0
3611010400100630007000001|3611057000|대평동|30152||||아마존타워|0
3611010400100630007000002|3611057000|대평동|30152||||해피라움블루|0
3611010400100630010000001|3611057000|대평동|30152||||쁘띠테라스|0
3611010400100630012000001|3611057000|대평동|30152||||센트럴테라스|0
3611010400100630013000001|3611057000|대평동|30152||||해들빌딩|0
3611010400100630014000001|3611057000|대평동|30152||||해비치빌딩|0
3611010400100630015000001|3611057000|대평동|30152||||씨티오브드림|0
3611010400100630016000001|3611057000|대평동|30152||||펠리체타워1|0
3611010400100650012000001|3611057000|대평동|30152||||스타뷰타워|0
3611010400100650017000001|3611057000|대평동|30152|||||0
3611010400100770018000001|3611057000|대평동|30153||||6집하장|0
3611010400100770022000001|3611057000|대평동|30153|||해들마을4단지|해들마을4단지|1
3611010400100770039000001|3611057000|대평동|30153||||금호중학교|0
3611010400100770056000001|3611057000|대평동|30153|||||0
3611010400100770085000001|3611057000|대평동|30153||||금남개인택시|0
3611010400100780001000001|3611057000|대평동|30153||||해들유치원|0
3611010400100800004000001|3611057000|대평동|30153||||굿모닝세종어린이집|0
3611010400100830001000001|3611057000|대평동|30153|||해들마을5단지|해들마을 5단지|1
3611010400100920001000001|3611057000|대평동|30153||||대평동복합커뮤니티센터|0
3611010400100920008000001|3611057000|대평동|30153||||대평유치원|0
3611010400100920008000002|3611057000|대평동|30153||||대평초등학교|0
3611010400101420001000001|3611057000|대평동|30153||||판타지타워|0
3611010400101470001000001|3611057000|대평동|30153||||세종메디컬센터|0
3611010400101470001000002|3611057000|대평동|30153||||알파메디컬센터|0
3611010400101470003000001|3611057000|대평동|30153|||해들마을 3단지|해들마을3단지|1
3611010400102650024000001|3611057000|대평동|30153||||황산프라자|0
3611010400102660002000001|3611057000|대평동|30153||||SM메디컬센터|0
3611010400102660006000001|3611057000|대평동|30153|||해들마을2단지|해들마을2단지|1
3611010400102660008000001|3611057000|대평동|30153|||해들마을 1단지|해들마을1단지|1
3611010400102660011000001|3611057000|대평동|30153||||세종천성교회|0
3611010400102690014000001|3611057000|대평동|30154||||세종고속시외버스터미널|0
3611010400102700022000001|3611057000|대평동|30154|||||0
3611010400102750007000001|3611057000|대평동|30154||||대평CNG충전소|0
3611010400104840012000001|3611057000|대평동|30154|||||0
3611010400104840053000001|3611057000|대평동|30154|||||0
3611010400105640007000001|3611057000|대평동|30152|||해들마을 6단지|해들마을 6단지|1
3611010400105650002000001|3611057000|대평동|30152||||시드니힐|0
3611010400105660005000001|3611057000|대평동|30152||||태양빌딩|0
3611010400105670001000001|3611057000|대평동|30152||||해들마을 6단지 상가동|0
3611010400105680001000001|3611057000|대평동|30152||||해들마을 6단지 상가동|0
3611010400105760010000001|3611057000|대평동|30154||||JB 빌딩|0
3611010400105770001000001|3611057000|대평동|30154|||||0
3611010400105830002000001|3611057000|대평동|30154||||세종자동차검사소|0
3611010400105840007000001|3611057000|대평동|30154||||코스트코 세종점|0
3611010400106690000000001|3611057000|대평동|30152||||세종로고스|0
3611010400106800000000001|3611057000|대평동|30152||||해피라움 페스타|0
3611010400200770068000001|3611057000|대평동|30153||||천주교대전교구 세종 성바오로성당|0
3611010500100190001000001|3611051000|한솔동|30065|||||0
3611010500104060000000001|3611051000|한솔동|30065||||이마트세종점|0
3611010500105120002000001|3611051000|한솔동|30065|||||0
3611010500105120002000009|3611051000|한솔동|30065|||||0
3611010500105290000000001|3611051000|한솔동|30065|||||0
3611010500106190000000001|3611051000|한솔동|30065||||SK남세종충전소|0
3611010500106480000000001|3611051000|한솔동|30065||||폐기물연료화시설|0
3611010500106530000000001|3611051000|한솔동|30065|||||0
3611010500107110001000001|3611051000|한솔동|30065||||주택성능연구개발센터|0
3611010500107550023000001|3611051000|한솔동|30065|||||0
3611010500109680000000001|3611051000|한솔동|30065|||||0
3611010600100810001000001|3611051000|한솔동|30130||||첫마을7단지|1
3611010600101040003000001|3611051000|한솔동|30130||||미르유치원|0
3611010600101350000000001|3611051000|한솔동|30130||||미르초등학교|0
3611010600101670003000001|3611051000|한솔동|30130||||꿈의교회|0
3611010600101670003000002|3611051000|한솔동|30130||||브라운스84|0
3611010600101680054000001|3611051000|한솔동|30130||||세종프라자|0
3611010600101680126000001|3611051000|한솔동|30130||||나성어린이집|0
3611010600102180000000001|3611051000|한솔동|30130||||골든타워|0
3611010600102180001000001|3611051000|한솔동|30130||||한솔빌딩|0
3611010600102180004000001|3611051000|한솔동|30130||||송원프라자|0
3611010600102190005000001|3611051000|한솔동|30130||||송원어린이집|0
3611010600102200000000001|3611051000|한솔동|30130||||첫마을4단지|1
3611010600103080000000001|3611051000|한솔동|30130|||||0
3611010600103080007000001|3611051000|한솔동|30130|||||0
3611010600103160003000001|3611051000|한솔동|30130||||첫마을5단지|1
3611010600103160006000001|3611051000|한솔동|30130|||첫마을아파트|첫마을5단지|1
3611010600103350001000001|3611051000|한솔동|30130||||목화상가|0
3611010600103430005000001|3611051000|한솔동|30130|||||0
3611010600103820002000002|3611051000|한솔동|30130||||첫마을6단지|1
3611010600107880005000001|3611051000|한솔동|30130||||첫마을6단지|1
3611010600108640000000001|3611051000|한솔동|30130|||||0
3611010600108670000000001|3611051000|한솔동|30130|||||0
3611010600108680000000001|3611051000|한솔동|30130|||||0
3611010600108690000000001|3611051000|한솔동|30130|||||0
3611010600108710000000001|3611051000|한솔동|30130|||||0
3611010600108720000000001|3611051000|한솔동|30130|||||0
3611010600108750000000001|3611051000|한솔동|30130|||||0
3611010600108760000000001|3611051000|한솔동|30130|||||0
3611010600108910000000001|3611051000|한솔동|30130|||||0
3611010600108920000000001|3611051000|한솔동|30130|||||0
3611010600108980000000001|3611051000|한솔동|30130|||||0
3611010600109020000000001|3611051000|한솔동|30130|||||0
3611010600109370000000001|3611051000|한솔동|30130||||한솔동 근린공원 공중화장실|0
3611010600109610000000001|3611051000|한솔동|30130||||한솔동 복합커뮤니티센터 정음관|0
3611010600109680000000001|3611051000|한솔동|30130||||공원빌딩|0
3611010600109690000000001|3611051000|한솔동|30130|||||0
3611010600109940000000001|3611051000|한솔동|30130|||||0
3611010600109960000000001|3611051000|한솔동|30130|||||0
3611010600109970000000001|3611051000|한솔동|30130|||||0
3611010600110470000000001|3611051000|한솔동|30130|||||0
3611010600110490000000001|3611051000|한솔동|30130|||||0
3611010600110630000000001|3611051000|한솔동|30130|||||0
3611010600110690000000001|3611051000|한솔동|30130|||||0
3611010600110710000000001|3611051000|한솔동|30130|||||0
3611010600110770000000001|3611051000|한솔동|30130|||||0
3611010600110780000000001|3611051000|한솔동|30130|||||0
3611010600110810000000001|3611051000|한솔동|30130|||||0
3611010600110990000000001|3611051000|한솔동|30130|||||0
3611010600111090000000001|3611051000|한솔동|30130|||||0
3611010600111120000000001|3611051000|한솔동|30130|||||0
3611010600111180000000001|3611051000|한솔동|30130|||||0
3611010600111200000000001|3611051000|한솔동|30130|||||0
3611010600111260000000001|3611051000|한솔동|30130|||||0
3611010600111300000000001|3611051000|한솔동|30130|||||0
3611010600111330000000001|3611051000|한솔동|30130|||||0
3611010600111340000000001|3611051000|한솔동|30130|||||0
3611010600111360000000001|3611051000|한솔동|30130|||||0
3611010600111380000000001|3611051000|한솔동|30130|||||0
3611010600111390000000001|3611051000|한솔동|30130|||||0
3611010600111400000000001|3611051000|한솔동|30130|||||0
3611010600111420000000001|3611051000|한솔동|30130|||||0
3611010600111460000000001|3611051000|한솔동|30130|||||0
3611010600111480000000001|3611051000|한솔동|30130|||||0
3611010600111510000000001|3611051000|한솔동|30130|||||0
3611010600111550000000001|3611051000|한솔동|30130|||||0
3611010600111590000000001|3611051000|한솔동|30130|||||0
3611010600111690000000001|3611051000|한솔동|30130|||||0
3611010600111690000000002|3611051000|한솔동|30130|||||0
3611010600111700000000001|3611051000|한솔동|30130|||||0
3611010600111720000000001|3611051000|한솔동|30130|||||0
3611010600111740000000001|3611051000|한솔동|30130|||||0
3611010600111830000000001|3611051000|한솔동|30130|||||0
3611010600111880000000001|3611051000|한솔동|30130|||||0
3611010600112000000000001|3611051000|한솔동|30130|||||0
3611010600112040000000001|3611051000|한솔동|30130|||||0
3611010600112100000000001|3611051000|한솔동|30130|||||0
3611010600112190000000001|3611051000|한솔동|30130|||||0
3611010600112200000000001|3611051000|한솔동|30130|||||0
3611010600200020000000001|3611051000|한솔동|30130||||한솔프라자|0
3611010600200040000000001|3611051000|한솔동|30130|||||0
3611010600200060000000001|3611051000|한솔동|30130||||한솔퍼스티움|0
3611010600200060000000002|3611051000|한솔동|30130||||세종프라자|0
3611010600200060000000003|3611051000|한솔동|30130||||하나프라자|0
3611010600200060000000004|3611051000|한솔동|30130||||세종타워|0
3611010600200210000000001|3611051000|한솔동|30130|||||0
3611010600200210000000002|3611051000|한솔동|30130|||||0
3611010600211280000000001|3611051000|한솔동|30130|||||0
3611010700100000000000001|3611051500|새롬동|30128||||나릿재마을 5단지|1
3611010700100000000000013|3611051500|새롬동|30128||||나릿재마을 6단지|1
3611010700100420001000001|3611051500|새롬동|30129|||||0
3611010700101680000000001|3611051500|새롬동|30129|||||0
3611010700102060000000001|3611051500|새롬동|30129||||세종가로수길|0
3611010700102480000000001|3611051500|새롬동|30128|||||0
3611010700102590001000001|3611051500|새롬동|30128|||나릿재마을 1단지|나릿재마을1단지|1
3611010700102630000000001|3611051500|새롬동|30128||||나릿재마을2단지|1
3611010700102670000000001|3611051500|새롬동|30128||||세종 예술의 전당|0
3611010700102980006000001|3611051500|새롬동|30128||||나성초등학교|0
3611010700103020001000001|3611051500|새롬동|30128||||나성유치원|0
3611010700103250002000001|3611051500|새롬동|30128||||나성중학교|0
3611010700103560001000001|3611051500|새롬동|30128||||나릿재마을4단지|1
3611010700103610022000001|3611051500|새롬동|30128||||제이빌딩|0
3611010700103610023000001|3611051500|새롬동|30128||||디펠리체|0
3611010700103610033000001|3611051500|새롬동|30128||||세종엔에스타워2|0
3611010700103610034000001|3611051500|새롬동|30128||||조이타워|0
3611010700103610035000001|3611051500|새롬동|30128||||세종엔에스타워 1|0
3611010700103610036000001|3611051500|새롬동|30128||||애플타워|0
3611010700103610037000001|3611051500|새롬동|30128||||스타타워|0
3611010700103610039000001|3611051500|새롬동|30128||||메가타워1|0
3611010700103610042000001|3611051500|새롬동|30128||||센트럴타워|0
3611010700103610050000001|3611051500|새롬동|30128||||퍼스트원|0
3611010700103610069000001|3611051500|새롬동|30128|||세종갤러리밸류시티|갤러리밸류시티|1
3611010700103610069000002|3611051500|새롬동|30128||||마들렌|0
3611010700103610072000001|3611051500|새롬동|30127||||세진팰리스|0
3611010700103610077000001|3611051500|새롬동|30128||||행복의아침|0
3611010700103610079000001|3611051500|새롬동|30128||||메가타워2|0
3611010700103610080000001|3611051500|새롬동|30128|||블루지움|블루지움|1
3611010700103610086000001|3611051500|새롬동|30123||||모닝시티2|0
3611010700103610087000001|3611051500|새롬동|30128||||노블비즈니스타운|0
3611010700103610095000001|3611051500|새롬동|30128||||도시통합정보센터|0
3611010700103610126000001|3611051500|새롬동|30127||||새롬씨티|0
3611010700103710000000002|3611051500|새롬동|30128||||나릿재마을 3단지|1
3611010700103840000000001|3611051500|새롬동|30128||||더센트럴|0
3611010700103980000000001|3611051500|새롬동|30128||||마크원애비뉴|0
3611010700104180000000001|3611051500|새롬동|30128||||르네상스|0
3611010700104190000000001|3611051500|새롬동|30128||||갤러리 세종프라자|0
3611010700104210000000001|3611051500|새롬동|30127||||에스알파크원|0
3611010700104220001000001|3611051500|새롬동|30127||||한스웰시티|0
3611010700104240003000001|3611051500|새롬동|30127||||에스빌딩|0
3611010700104550001000001|3611051500|새롬동|30127||||세종마루|0
3611010700104550002000001|3611051500|새롬동|30127||||리베라아이누리|0
3611010700104570000000001|3611051500|새롬동|30128||||국세청|0
3611010700104660000000001|3611051500|새롬동|30128||||정부세종2청사|0
3611010700104740000000001|3611051500|새롬동|30130||||세종퍼스트타워|0
3611010700104740000000002|3611051500|새롬동|30127||||한림프라자|0
3611010700104880000000001|3611051500|새롬동|30130||||세진이너스빌|0
3611010700104940000000001|3611051500|새롬동|30129||||에스엠타워|0
3611010700104990000000001|3611051500|새롬동|30129||||하해빌딩|0
3611010700105020000000001|3611051500|새롬동|30129||||신영드림타워|0
3611010700105040000000001|3611051500|새롬동|30129||||세종의아침|0
3611010700105080000000001|3611051500|새롬동|30130||||참미르빌딩|0
3611010700105340000000001|3611051500|새롬동|30129||||환승주차장|0
3611010700105650000000001|3611051500|새롬동|30130||||세종메디피아|0
3611010700105660001000001|3611051500|새롬동|30130||||금강프라자|0
3611010700106840001000001|3611051500|새롬동|30128||||나릿재마을2단지 상가|0
3611010700107140000000001|3611051500|새롬동|30130||||SR파크 도시형생활주택|0
3611010700107150000000001|3611051500|새롬동|30130||||우빈가온|0
3611010700107190000000001|3611051500|새롬동|30130||||환승주차장|0
3611010700107200000000001|3611051500|새롬동|30130||||세종행복타워|0
3611010700107220000000001|3611051500|새롬동|30130||||세종시 NK리움힐 상가|0
3611010700107280000000001|3611051500|새롬동|30123|||SR파크센텀|SR파크센텀|1
3611010700107300000000001|3611051500|새롬동|30123||||SR파크시티|0
3611010700107370000000001|3611051500|새롬동|30127||||포레뷰2차|0
3611010700107400000000001|3611051500|새롬동|30127||||형성프라자|0
3611010700107430000000001|3611051500|새롬동|30127||||명동프라자|0
3611010700107560000000001|3611051500|새롬동|30128||||리치먼드시티 세종|0
3611010700107570000000001|3611051500|새롬동|30128||||세종마루2|0
3611010700107620000000001|3611051500|새롬동|30128||||밀레니엄|0
3611010700107850000000001|3611051500|새롬동|30129||||트리플렉스|0
3611010700107990000000001|3611051500|새롬동|30128||||MVG|0
3611010800100640003000001|3611051500|새롬동|30127||||새롬꿈어린이집|0
3611010800100660001000001|3611051500|새롬동|30127||||새롬종합복지센터|0
3611010800100740004000001|3611051500|새롬동|30127||||에스제이타워|0
3611010800100740031000001|3611051500|새롬동|30127|||새뜸마을 9단지|새뜸마을9단지|1
3611010800100740047000001|3611051500|새롬동|30127|||새뜸마을 12단지|새뜸마을12단지|1
3611010800100760001000001|3611051500|새롬동|30127||||성요한성당|0
3611010800100850001000001|3611051500|새롬동|30127|||새뜸마을13단지|새뜸마을 13단지|1
3611010800100850001000008|3611051500|새롬동|30127||||새뜸마을13단지 근린생활시설|0
3611010800100960000000001|3611051500|새롬동|30127||||세종포레뷰1|0
3611010800101370000000001|3611051500|새롬동|30127|||새뜸마을 14단지|새뜸마을14단지|1
3611010800101440000000002|3611051500|새롬동|30127|||새뜸마을 11단지|새뜸마을11단지|1
3611010800103010000000001|3611051500|새롬동|30127|||새뜸마을10단지|새뜸마을10단지|1
3611010800103050002000001|3611051500|새롬동|30126||||오렌지빌딩|0
3611010800103070000000001|3611051500|새롬동|30126||||새롬고등학교|0
3611010800103130000000001|3611051500|새롬동|30126||||새롬유치원|0
3611010800103130000000002|3611051500|새롬동|30126||||새롬초등학교|0
3611010800103290000000001|3611051500|새롬동|30126|||새뜸마을 3단지|새뜸마을3단지|1
3611010800103410013000001|3611051500|새롬동|30127|||||0
3611010800103410018000001|3611051500|새롬동|30127||||풍요로운교회|0
3611010800103410023000001|3611051500|새롬동|30127||||첫마을지구 생활폐기물 자동집하장|0
3611010800103410040000001|3611051500|새롬동|30126||||새뜸마을5단지|1
3611010800103410042000001|3611051500|새롬동|30127|||새뜸마을8단지|새뜸마을8단지|1
3611010800103410072000001|3611051500|새롬동|30127||||새롬동복합커뮤니티센터|0
3611010800103410074000001|3611051500|새롬동|30127||||크리스마스빌딩|0
3611010800103410085000001|3611051500|새롬동|30127||||새뜸초등학교|0
3611010800103410092000001|3611051500|새롬동|30126||||세움빌딩|0
3611010800103410094000001|3611051500|새롬동|30126|||새뜸마을6단지|새뜸마을6단지|1
3611010800103410095000001|3611051500|새롬동|30126||||무지개타워|0
3611010800103410105000001|3611051500|새롬동|30126||||새뜸프라자|0
3611010800103410167000001|3611051500|새롬동|30126||||새롬중학교|0
3611010800103700000000001|3611051500|새롬동|30125||||지하차도 관리사무소|0
3611010800103730000000001|3611051500|새롬동|30126|||새뜸마을 4단지|새뜸마을4단지|1
3611010800103870006000001|3611051500|새롬동|30125||||가득초등학교|0
3611010800103890004000001|3611051500|새롬동|30125||||가득유치원|0
