3611010400100650012000001|361102000002|09|0|2270|0|30152||||1
3611010400101470001000002|361102000002|09|0|2275|0|30153||||1
3611010400102660002000001|361102000002|09|0|2281|0|30153||||1
3611032030105010006000001|361102000002|10|0|1168|0|30131||||0
3611032029111030000000001|361102000002|10|0|1279|0|30132||||0
3611034047109150000000001|361102000002|12|0|1744|0|30140||||0
3611011700200420011000001|361102000002|13|0|1477|1|30135||||0
3611010100107710110000001|361102348105|01|0|336|0|30147||||0
3611010100200670000000001|361102348105|01|0|365|0|30147||||0
3611010100107360000000001|361102348105|01|0|370|0|30147||||0
3611010100100440010000001|361102348105|01|0|464|0|30146||||0
3611010100100500011000001|361102348105|01|0|468|0|30146||||0
3611010100100520001000001|361102348105|01|0|480|0|30146||||0
3611010100100590007000001|361102348105|01|0|500|0|30146||||1
3611010100100630003000001|361102348105|01|0|566|0|30145||||0
3611010100100650010000001|361102348105|01|0|580|0|30145||||1
3611010100100670001000001|361102348105|01|0|591|0|30145||||0
3611010100101430001000001|361102348105|01|0|598|0|30145||||1
3611010300106640184000001|361102348105|02|0|53|0|30152||||0
3611010300106640052000001|361102348105|02|0|78|0|30151||||1
3611010300106640031000001|361102348105|02|0|106|0|30151||||0
3611010300106640018000001|361102348105|02|0|115|0|30151||||1
3611010300106640011000002|361102348105|02|0|123|0|30151||||1
3611010300100000000000001|361102348105|02|0|126|0|30151||||0
3611010300106640011000001|361102348105|02|0|127|0|30151||||1
3611010300106640001000001|361102348105|02|0|137|0|30151||||1
3611010300100000000000003|361102348105|02|0|147|0|30151||||0
3611010300100000000000004|361102348105|02|0|157|0|30151||||0
3611010300106260002000001|361102348105|02|0|163|0|30151||||1
3611010300106250004000001|361102348105|02|0|166|0|30151||||0
3611010300106250002000001|361102348105|02|0|167|0|30151||||1
3611010300106240006000001|361102348105|02|0|180|0|30151||||0
3611010300100000000000002|361102348105|02|0|190|0|30151||||0
3611010300106150002000001|361102348105|02|0|209|0|30151||||1
3611010300106210001000001|361102348105|02|0|210|0|30151||||1
3611010300106160002000001|361102348105|02|0|213|0|30151||||1
3611010300106160002000002|361102348105|02|0|219|0|30151||||1
3611010200103330010000001|361102348105|03|0|236|0|30151||||1
3611010200105090021000001|361102348105|03|0|263|0|30151||||0
3611010400100650017000001|361102348105|04|0|3|0|30152||||0
3611010400100630007000001|361102348105|04|0|20|0|30152||||1
3611010400105650002000001|361102348105|04|0|35|0|30152||||1
3611034047108850001000001|361102348105|06|0|627|0|30141||||0
3611011800108830011000001|361102348105|06|0|642|0|30141||||0
3611011800100000000000072|361102348105|06|0|643|0|30141||||0
3611010400100770018000001|361102348142|01|0|158|0|30153||||0
3611034047107560001000001|361102348142|03|0|742|0|30142||||0
3611010300106430010000001|361103000098|03|0|109|0|30150||||0
4473034042102970009000001|361103000098|04|0|3|13|30153||||0
3611010400100770056000001|361103000098|04|0|19|0|30153||||0
4473034021102110014000001|361103000098|05|0|1|0|30083||||0
4473034042102970003000001|361103000098|05|0|3|1|30083||||0
4473034021104670038000001|361103000098|05|0|3|3|30083||||0
4473034042102970002000001|361103000098|05|0|3|5|30083||||0
4473034042102970003000003|361103000098|05|0|3|9|30083||||0
4473034042102940005000001|361103000098|05|0|3|11|30083||||0
4473034021102100003029895|361103000098|05|0|6|0|30083||||0
4473034042102860004030224|361103000098|05|0|40|0|30083||||0
3611034038102860001000001|361103000098|05|0|42|0|30083||||1
4473034042100940001029689|361103000098|05|0|48|0|30083||||0
3611034038101380006000001|361103000098|05|0|60|0|30083||||0
4473034042101270002028693|361103000098|05|0|62|0|30083||||0
4473034042101240005030787|361103000098|05|0|90|0|30083||||0
4473034042101230004030801|361103000098|05|0|92|0|30083||||0
4473034042101230002030812|361103000098|05|0|92|1|30083||||0
4473034042101220005030821|361103000098|05|0|96|0|30083||||0
4473034042101150005031018|361103000098|05|0|110|3|30083||||0
4473034042101140001030990|361103000098|05|0|110|5|30083||||0
3611034038101130001000001|361103000098|05|0|110|9|30083||||1
3611034037102400000000001|361103000098|05|0|138|1|30079||||0
3611034037102380000000001|361103000098|05|0|142|9|30079||||0
3611034037102340000000001|361103000098|05|0|146|0|30079||||0
3611034037102480004000001|361103000098|05|0|152|0|30079||||0
3611034037102550000000001|361103000098|05|0|160|0|30079||||0
4473034041102570001031172|361103000098|05|0|168|0|30079||||0
3611034037100790004000001|361103000098|05|0|192|0|30079||||0
3611034037100790003000001|361103000098|05|0|194|0|30079||||1
4473034041100530004031072|361103000098|05|0|196|0|30079||||0
4473034041100800001033451|361103000098|05|0|196|6|30079||||0
3611034037100890001000001|361103000098|05|0|196|15|30079||||0
4473034041100810002031251|361103000098|05|0|196|16|30079||||0
4473034041100570002033363|361103000098|05|0|212|0|30079||||0
4473034040103180000029414|361103000098|05|0|224|0|30079||||0
3611034036105610002000001|361103000098|05|0|228|0|30079||||0
3611034036103880002000001|361103000098|05|0|232|0|30079||||0
4473034040103500002031469|361103000098|05|0|254|0|30079||||0
4473034040103580000030606|361103000098|05|0|260|0|30079||||0
4473034040102600000031636|361103000098|05|0|308|33|30079||||0
4473034040102600001033305|361103000098|05|0|308|35|30079||||0
3611034036102620000000001|361103000098|05|0|308|37|30079||||0
3611034036102510000000001|361103000098|05|0|308|59|30079||||0
3611034036102350000000001|361103000098|05|0|308|63|30079||||0
3611034036102520000000001|361103000098|05|0|308|81|30079||||0
4473034040101910001033272|361103000098|05|0|322|6|30079||||0
3611034036102310000000001|361103000098|05|0|322|30|30079||||0
4473034040102320001031779|361103000098|05|0|322|32|30079||||0
4473034040102290002031774|361103000098|05|0|322|34|30079||||0
4473034040101100005030584|361103000098|05|0|322|48|30079||||0
4473034040101700001031775|361103000098|05|0|324|0|30079||||0
4473034040101710003031789|361103000098|05|0|326|0|30079||||0
4473034040101090000031709|361103000098|05|0|332|20|30079||||0
3611034036200190001000001|361103000098|05|0|332|23|30079||||0
4473034030105710002032119|361103000098|05|0|332|45|30082||||0
3611034030105730000000001|361103000098|05|0|332|46|30082||||0
3611034036100820009000001|361103000098|05|0|336|0|30079||||0
3611034036100840002000001|361103000098|05|0|342|0|30079||||0
4473034040101000000031819|361103000098|05|0|356|0|30079||||0
3611034030105590003000001|361103000098|05|0|384|0|30082||||0
3611034030105590007000001|361103000098|05|0|386|0|30082||||0
4473034030104350008032513|361103000098|05|0|471|0|30082||||0
3611034030104380000000001|361103000098|05|0|471|2|30082||||0
3611034030104350001000001|361103000098|05|0|471|8|30082||||0
4473034030104350002032523|361103000098|05|0|473|0|30082||||0
3611034030104380002000001|361103000098|05|0|473|1|30082||||0
3611034030104350002000001|361103000098|05|0|475|0|30082||||0
4473034030104350005032290|361103000098|05|0|477|0|30082||||0
3611034030104380001000001|361103000098|05|0|477|1|30082||||0
3611034030106010001000001|361103000098|05|0|479|0|30082||||0
3611034030104380005000001|361103000098|05|0|479|1|30082||||0
4473034030104480000000001|361103000098|05|0|485|0|30082||||0
4473034030104480000000002|361103000098|05|0|487|0|30082||||0
3611034030100070000000001|361103000098|05|0|489|0|30082||||0
3611034030100040008000001|361103000098|05|0|497|0|30082||||0
4473034030100050002032660|361103000098|05|0|505|0|30082||||0
4473034030100050003032663|361103000098|05|0|507|0|30082||||0
4473034030100020001032685|361103000098|05|0|517|0|30082||||0
3611034034103130036000001|361103000098|05|0|527|0|30081||||1
3611034034103670006000001|361103000098|05|0|529|0|30081||||0
3611034034103670004000001|361103000098|05|0|529|41|30081||||0
3611034034103730004000001|361103000098|05|0|531|6|30081||||0
3611034034103710000000002|361103000098|05|0|531|9|30081||||0
4473034034103690001033455|361103000098|05|0|531|12|30081||||0
3611034034103670010000001|361103000098|05|0|531|16|30081||||0
3611034034103690000000001|361103000098|05|0|531|17|30081||||0
3611034034103670000000001|361103000098|05|0|531|18|30081||||0
4473034034103040000032844|361103000098|05|0|555|14|30081||||0
3611034034102360011000001|361103000098|05|0|572|11|30081||||0
3611034034102970002000001|361103000098|05|0|587|0|30081||||0
4473034034100710001033007|361103000098|05|0|615|0|30081||||0
3611034034102390001000001|361103000098|05|0|616|4|30081||||0
4473034034100770001033012|361103000098|05|0|617|0|30081||||0
4473034034100770001033020|361103000098|05|0|619|0|30081||||0
4473034034100770004033030|361103000098|05|0|621|0|30081||||0
3611034034102410018000001|361103000098|05|0|626|0|30081||||0
3611034034102410004000001|361103000098|05|0|626|1|30081||||0
3611034034100820008000001|361103000098|05|0|635|0|30081||||0
3611034034100830001000001|361103000098|05|0|637|0|30081||||1
3611034034102420013000001|361103000098|05|0|638|23|30081||||0
3611034033102380001000001|361103000098|05|0|685|7|30081||||0
3611034033101030001000001|361103000098|05|0|720|2|30081||||0
4473034033101020001019332|361103000098|05|0|720|11|30081||||0
4473034033101190000027218|361103000098|05|0|721|0|30081||||0
3611034033100730003000001|361103000098|05|0|760|26|30081||||0
4473034033100710002019114|361103000098|05|0|760|50|30081||||0
4473034033100700003019362|361103000098|05|0|770|43|30081||||0
4473034033100220001019378|361103000098|05|0|801|9|30081||||0
4473034033100290005019388|361103000098|05|0|801|12|30081||||0
4473034033100230001019382|361103000098|05|0|801|13|30081||||0
4473034033100290001019386|361103000098|05|0|801|14|30081||||0
4473034033100280005019385|361103000098|05|0|801|16|30081||||0
4473034033100280004027279|361103000098|05|0|801|20|30081||||0
4473034033100280001019384|361103000098|05|0|801|22|30081||||0
4473034033100280003027281|361103000098|05|0|801|28|30081||||0
4473034033100290004027283|361103000098|05|0|801|30|30081||||0
4473034033100210003027276|361103000098|05|0|801|38|30081||||0
4473034033100300001027285|361103000098|05|0|811|0|30081||||0
4473034033100310002019390|361103000098|05|0|812|0|30081||||0
3611034047107890113000001|361103000098|06|0|407|0|30143||||0
3611034025100110001000001|361103000100|01|0|151|34|30087||||0
3611034025100650000000001|361103000100|01|0|206|0|30087||||0
4473034025103200004030279|361103000100|01|0|225|0|30087||||0
3611034025100300000000001|361103000100|01|0|227|0|30087||||0
4473034025100310000030288|361103000100|01|0|231|1|30087||||0
4473034025103160000030230|361103000100|01|0|231|4|30087||||0
4473034025103170000030206|361103000100|01|0|231|6|30087||||0
4473034025103170000030177|361103000100|01|0|231|8|30087||||0
4473034025103160000030201|361103000100|01|0|231|12|30087||||0
4473034025103150000028672|361103000100|01|0|231|14|30087||||0
4473034025103000001030137|361103000100|01|0|231|15|30087||||0
4473034025103140000030172|361103000100|01|0|231|16|30087||||0
3611034025103140001000001|361103000100|01|0|231|20|30087||||0
4473034025103000002030104|361103000100|01|0|231|21|30087||||0
4473034025103020002029668|361103000100|01|0|231|22|30087||||0
3611034025103110005000001|361103000100|01|0|231|24|30087||||0
4473034025103030000029651|361103000100|01|0|231|26|30087||||0
4473034025103020001029529|361103000100|01|0|231|28|30087||||0
4473034025103050000029666|361103000100|01|0|231|32|30087||||0
3611034025102780001000001|361103000100|01|0|231|39|30087||||0
4473034025102760000029926|361103000100|01|0|231|43|30087||||0
4473034025102830000029772|361103000100|01|0|231|47|30087||||0
3611034025102480000000001|361103000100|01|0|231|51|30087||||0
4473034025102490003029894|361103000100|01|0|231|53|30087||||0
4473034025102490002029904|361103000100|01|0|231|55|30087||||0
3611034025102750002000001|361103000100|01|0|231|57|30087||||0
3611034025102720001000001|361103000100|01|0|231|77|30087||||0
3611034025103180008000001|361103000100|01|0|233|0|30087||||0
3611034025103180007000001|361103000100|01|0|235|0|30087||||0
3611034025103180003000001|361103000100|01|0|239|0|30087||||0
3611034025103140002000001|361103000100|01|0|241|0|30087||||1
3611034025103130003000001|361103000100|01|0|241|1|30087||||0
4473034025103130001000001|361103000100|01|0|243|0|30087||||0
4473034025103110003030208|361103000100|01|0|247|0|30087||||0
3611034025103110008000001|361103000100|01|0|247|1|30087||||0
3611034025103110006000001|361103000100|01|0|249|0|30087||||0
3611034025102630003000001|361103000100|01|0|251|0|30087||||0
4473034025102670003029539|361103000100|01|0|257|0|30087||||0
4473034025102640001030199|361103000100|01|0|258|0|30087||||0
4473034025102690000000001|361103000100|01|0|261|0|30087||||0
3611034025101580004000001|361103000100|01|0|261|14|30087||||0
4473034025101600001030093|361103000100|01|0|280|0|30087||||0
4473034025101960001033178|361103000100|01|0|298|0|30087||||0
3611034025101430000000001|361103000100|01|0|308|0|30087||||0
4473034025102070000029741|361103000100|01|0|316|0|30087||||0
4473034025102170003042049|361103000100|01|0|318|0|30087||||0
4473034025102210000000001|361103000100|01|0|329|19|30087||||0
4473034024105700008029023|361103000100|01|0|351|16|30087||||0
3611034024105640000000001|361103000100|01|0|351|22|30087||||0
4473034024105370003028941|361103000100|01|0|351|26|30087||||0
3611034024105370003000001|361103000100|01|0|351|28|30087||||0
4473034024105370002028921|361103000100|01|0|351|30|30087||||0
3611034024105370002000001|361103000100|01|0|351|32|30087||||0
4473034024105830004028891|361103000100|01|0|351|43|30087||||0
3611034024105370004000001|361103000100|01|0|351|48|30087||||0
3611034024105370006000001|361103000100|01|0|351|50|30087||||0
3611034024105410002000001|361103000100|01|0|351|51|30087||||0
