법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4711311100,경상북도 포항시 북구 동빈2가,,11,,,,동빈2가,4711311100,4711311100
4711311200,경상북도 포항시 북구 학산동,,12,,,,학산동,4711311200,4711311200
4711311300,경상북도 포항시 북구 항구동,,13,,,,항구동,4711311300,4711311300
4711311400,경상북도 포항시 북구 득량동,,14,,,,득량동,4711311400,4711311400
4711311500,경상북도 포항시 북구 학잠동,,15,,,,학잠동,4711311500,4711311500
4711311600,경상북도 포항시 북구 죽도동,,16,,,,죽도동,4711311600,4711311600
4711311700,경상북도 포항시 북구 용흥동,,17,,,,용흥동,4711311700,4711311700
4711311800,경상북도 포항시 북구 우현동,,18,,,,우현동,4711311800,4711311800
4711311900,경상북도 포항시 북구 창포동,,19,,,,창포동,4711311900,4711311900
4711312000,경상북도 포항시 북구 두호동,,20,,,,두호동,4711312000,4711312000
4711312100,경상북도 포항시 북구 장성동,,21,,,,장성동,4711312100,4711312100
4711312200,경상북도 포항시 북구 양덕동,,22,,,,양덕동,4711312200,4711312200
4711312300,경상북도 포항시 북구 환호동,,23,,,,환호동,4711312300,4711312300
4711312400,경상북도 포항시 북구 여남동,,24,,,,여남동,4711312400,4711312400
4711325000,경상북도 포항시 북구 흥해읍,,25,,,,흥해읍,4711325000,4711325000
4711325021,경상북도 포항시 북구 흥해읍 매산리,,01,,,,매산리,4711325021,4711325021
4711325022,경상북도 포항시 북구 흥해읍 북송리,,02,,,,북송리,4711325022,4711325022
4711325023,경상북도 포항시 북구 흥해읍 마산리,,03,,,,마산리,4711325023,4711325023
4711325024,경상북도 포항시 북구 흥해읍 옥성리,,04,,,,옥성리,4711325024,4711325024
4711325025,경상북도 포항시 북구 흥해읍 약성리,,05,,,,약성리,4711325025,4711325025
4711325026,경상북도 포항시 북구 흥해읍 학성리,,06,,,,학성리,4711325026,4711325026
4711325027,경상북도 포항시 북구 흥해읍 남성리,,07,,,,남성리,4711325027,4711325027
4711325028,경상북도 포항시 북구 흥해읍 성내리,,08,,,,성내리,4711325028,4711325028
4711325029,경상북도 포항시 북구 흥해읍 중성리,,09,,,,중성리,4711325029,4711325029
4711325030,경상북도 포항시 북구 흥해읍 망천리,,10,,,,망천리,4711325030,4711325030
4711325031,경상북도 포항시 북구 흥해읍 남송리,,11,,,,남송리,4711325031,4711325031
4711325032,경상북도 포항시 북구 흥해읍 곡강리,,12,,,,곡강리,4711325032,4711325032
4711325033,경상북도 포항시 북구 흥해읍 용한리,,13,,,,용한리,4711325033,4711325033
4711325034,경상북도 포항시 북구 흥해읍 우목리,,14,,,,우목리,4711325034,4711325034
4711325035,경상북도 포항시 북구 흥해읍 죽천리,,15,,,,죽천리,4711325035,4711325035
4711325036,경상북도 포항시 북구 흥해읍 용곡리,,16,,,,용곡리,4711325036,4711325036
4711325037,경상북도 포항시 북구 흥해읍 양백리,,17,,,,양백리,4711325037,4711325037
4711325038,경상북도 포항시 북구 흥해읍 덕성리,,18,,,,덕성리,4711325038,4711325038
4711325039,경상북도 포항시 북구 흥해읍 덕장리,,19,,,,덕장리,4711325039,4711325039
4711325040,경상북도 포항시 북구 흥해읍 용전리,,20,,,,용전리,4711325040,4711325040
4711325041,경상북도 포항시 북구 흥해읍 용천리,,21,,,,용천리,4711325041,4711325041
4711325042,경상북도 포항시 북구 흥해읍 금장리,,22,,,,금장리,4711325042,4711325042
4711325043,경상북도 포항시 북구 흥해읍 흥안리,,23,,,,흥안리,4711325043,4711325043
4711325044,경상북도 포항시 북구 흥해읍 칠포리,,24,,,,칠포리,4711325044,4711325044
4711325045,경상북도 포항시 북구 흥해읍 오도리,,25,,,,오도리,4711325045,4711325045
4711325046,경상북도 포항시 북구 흥해읍 초곡리,,26,,,,초곡리,4711325046,4711325046
4711325047,경상북도 포항시 북구 흥해읍 학천리,,27,,,,학천리,4711325047,4711325047
4711325048,경상북도 포항시 북구 흥해읍 성곡리,,28,,,,성곡리,4711325048,4711325048
4711325049,경상북도 포항시 북구 흥해읍 이인리,,29,,,,이인리,4711325049,4711325049
4711325050,경상북도 포항시 북구 흥해읍 대련리,,30,,,,대련리,4711325050,4711325050
4711331000,경상북도 포항시 북구 신광면,,26,,,,신광면,4711331000,4711331000
4711331021,경상북도 포항시 북구 신광면 냉수리,,01,,,,냉수리,4711331021,4711331021
4711331022,경상북도 포항시 북구 신광면 흥곡리,,02,,,,흥곡리,4711331022,4711331022
4711331023,경상북도 포항시 북구 신광면 우각리,,03,,,,우각리,4711331023,4711331023
4711331024,경상북도 포항시 북구 신광면 죽성리,,04,,,,죽성리,4711331024,4711331024
4711331025,경상북도 포항시 북구 신광면 상읍리,,05,,,,상읍리,4711331025,4711331025
4711331026,경상북도 포항시 북구 신광면 토성리,,06,,,,토성리,4711331026,4711331026
4711331027,경상북도 포항시 북구 신광면 사정리,,07,,,,사정리,4711331027,4711331027
4711331028,경상북도 포항시 북구 신광면 안덕리,,08,,,,안덕리,4711331028,4711331028
4711331029,경상북도 포항시 북구 신광면 만석리,,09,,,,만석리,4711331029,4711331029
4711331030,경상북도 포항시 북구 신광면 반곡리,,10,,,,반곡리,4711331030,4711331030
4711331031,경상북도 포항시 북구 신광면 기일리,,11,,,,기일리,4711331031,4711331031
4711331032,경상북도 포항시 북구 신광면 마북리,,12,,,,마북리,4711331032,4711331032
4711331033,경상북도 포항시 북구 신광면 호리,,13,,,,호리,4711331033,4711331033
4711332000,경상북도 포항시 북구 청하면,,27,,,,청하면,4711332000,4711332000
4711332021,경상북도 포항시 북구 청하면 덕성리,,01,,,,덕성리,4711332021,4711332021
4711332022,경상북도 포항시 북구 청하면 덕천리,,02,,,,덕천리,4711332022,4711332022
4711332023,경상북도 포항시 북구 청하면 미남리,,03,,,,미남리,4711332023,4711332023
4711332024,경상북도 포항시 북구 청하면 필화리,,04,,,,필화리,4711332024,4711332024
4711332025,경상북도 포항시 북구 청하면 용두리,,05,,,,용두리,4711332025,4711332025
4711332026,경상북도 포항시 북구 청하면 월포리,,06,,,,월포리,4711332026,4711332026
4711332027,경상북도 포항시 북구 청하면 방어리,,07,,,,방어리,4711332027,4711332027
4711332028,경상북도 포항시 북구 청하면 이가리,,08,,,,이가리,4711332028,4711332028
4711332029,경상북도 포항시 북구 청하면 청진리,,09,,,,청진리,4711332029,4711332029
4711332030,경상북도 포항시 북구 청하면 신흥리,,10,,,,신흥리,4711332030,4711332030
4711332031,경상북도 포항시 북구 청하면 소동리,,11,,,,소동리,4711332031,4711332031
4711332032,경상북도 포항시 북구 청하면 고현리,,12,,,,고현리,4711332032,4711332032
4711332033,경상북도 포항시 북구 청하면 하대리,,13,,,,하대리,4711332033,4711332033
4711332034,경상북도 포항시 북구 청하면 상대리,,14,,,,상대리,4711332034,4711332034
4711332035,경상북도 포항시 북구 청하면 서정리,,15,,,,서정리,4711332035,4711332035
4711332036,경상북도 포항시 북구 청하면 명안리,,16,,,,명안리,4711332036,4711332036
4711332037,경상북도 포항시 북구 청하면 유계리,,17,,,,유계리,4711332037,4711332037
4711332038,경상북도 포항시 북구 청하면 청계리,,18,,,,청계리,4711332038,4711332038
4711333000,경상북도 포항시 북구 송라면,,28,,,,송라면,4711333000,4711333000
4711333021,경상북도 포항시 북구 송라면 상송리,,01,,,,상송리,4711333021,4711333021
4711333022,경상북도 포항시 북구 송라면 하송리,,02,,,,하송리,4711333022,4711333022
4711333023,경상북도 포항시 북구 송라면 중산리,,03,,,,중산리,4711333023,4711333023
4711333024,경상북도 포항시 북구 송라면 광천리,,04,,,,광천리,4711333024,4711333024
4711333025,경상북도 포항시 북구 송라면 조사리,,05,,,,조사리,4711333025,4711333025
4711333026,경상북도 포항시 북구 송라면 방석리,,06,,,,방석리,4711333026,4711333026
4711333027,경상북도 포항시 북구 송라면 화진리,,07,,,,화진리,4711333027,4711333027
4711333028,경상북도 포항시 북구 송라면 대전리,,08,,,,대전리,4711333028,4711333028
4711333029,경상북도 포항시 북구 송라면 지경리,,09,,,,지경리,4711333029,4711333029
4711334000,경상북도 포항시 북구 기계면,,29,,,,기계면,4711334000,4711334000
4711334021,경상북도 포항시 북구 기계면 현내리,,01,,,,현내리,4711334021,4711334021
4711334022,경상북도 포항시 북구 기계면 지가리,,02,,,,지가리,4711334022,4711334022
4711334023,경상북도 포항시 북구 기계면 봉계리,,03,,,,봉계리,4711334023,4711334023
4711334024,경상북도 포항시 북구 기계면 고지리,,04,,,,고지리,4711334024,4711334024
4711334025,경상북도 포항시 북구 기계면 문성리,,05,,,,문성리,4711334025,4711334025
4711334026,경상북도 포항시 북구 기계면 학야리,,06,,,,학야리,4711334026,4711334026
4711334027,경상북도 포항시 북구 기계면 성계리,,07,,,,성계리,4711334027,4711334027
4711334028,경상북도 포항시 북구 기계면 내단리,,08,,,,내단리,4711334028,4711334028
4711334029,경상북도 포항시 북구 기계면 화대리,,09,,,,화대리,4711334029,4711334029
4711334030,경상북도 포항시 북구 기계면 화봉리,,10,,,,화봉리,4711334030,4711334030
4711334031,경상북도 포항시 북구 기계면 계전리,,11,,,,계전리,4711334031,4711334031
4711334032,경상북도 포항시 북구 기계면 미현리,,12,,,,미현리,4711334032,4711334032
4711334033,경상북도 포항시 북구 기계면 인비리,,13,,,,인비리,4711334033,4711334033
4711334034,경상북도 포항시 북구 기계면 구지리,,14,,,,구지리,4711334034,4711334034
4711334035,경상북도 포항시 북구 기계면 가안리,,15,,,,가안리,4711334035,4711334035
4711334036,경상북도 포항시 북구 기계면 남계리,,16,,,,남계리,4711334036,4711334036
4711335000,경상북도 포항시 북구 죽장면,,30,,,,죽장면,4711335000,4711335000
4711335021,경상북도 포항시 북구 죽장면 가사리,,01,,,,가사리,4711335021,4711335021
4711335022,경상북도 포항시 북구 죽장면 매현리,,02,,,,매현리,4711335022,4711335022
4711335023,경상북도 포항시 북구 죽장면 침곡리,,03,,,,침곡리,4711335023,4711335023
4711335024,경상북도 포항시 북구 죽장면 입암리,,04,,,,입암리,4711335024,4711335024
4711335025,경상북도 포항시 북구 죽장면 일광리,,05,,,,일광리,4711335025,4711335025
4711335026,경상북도 포항시 북구 죽장면 지동리,,06,,,,지동리,4711335026,4711335026
4711335027,경상북도 포항시 북구 죽장면 정자리,,07,,,,정자리,4711335027,4711335027
4711335028,경상북도 포항시 북구 죽장면 감곡리,,08,,,,감곡리,4711335028,4711335028
4711335029,경상북도 포항시 북구 죽장면 상사리,,09,,,,상사리,4711335029,4711335029
4711335030,경상북도 포항시 북구 죽장면 하사리,,10,,,,하사리,4711335030,4711335030
4711335031,경상북도 포항시 북구 죽장면 석계리,,11,,,,석계리,4711335031,4711335031
4711335032,경상북도 포항시 북구 죽장면 합덕리,,12,,,,합덕리,4711335032,4711335032
4711335033,경상북도 포항시 북구 죽장면 월평리,,13,,,,월평리,4711335033,4711335033
4711335034,경상북도 포항시 북구 죽장면 방흥리,,14,,,,방흥리,4711335034,4711335034
4711335035,경상북도 포항시 북구 죽장면 현내리,,15,,,,현내리,4711335035,4711335035
4711335036,경상북도 포항시 북구 죽장면 봉계리,,16,,,,봉계리,4711335036,4711335036
4711335037,경상북도 포항시 북구 죽장면 두마리,,17,,,,두마리,4711335037,4711335037
4711335038,경상북도 포항시 북구 죽장면 상옥리,,18,,,,상옥리,4711335038,4711335038
4711335039,경상북도 포항시 북구 죽장면 하옥리,,19,,,,하옥리,4711335039,4711335039
4711336000,경상북도 포항시 북구 기북면,,31,,,,기북면,4711336000,4711336000
4711336021,경상북도 포항시 북구 기북면 관천리,,01,,,,관천리,4711336021,4711336021
4711336022,경상북도 포항시 북구 기북면 대곡리,,02,,,,대곡리,4711336022,4711336022
4711336023,경상북도 포항시 북구 기북면 율산리,,03,,,,율산리,4711336023,4711336023
4711336024,경상북도 포항시 북구 기북면 용기리,,04,,,,용기리,4711336024,4711336024
4711336025,경상북도 포항시 북구 기북면 오덕리,,05,,,,오덕리,4711336025,4711336025
4711336026,경상북도 포항시 북구 기북면 탑정리,,06,,,,탑정리,4711336026,4711336026
4711336027,경상북도 포항시 북구 기북면 성법리,,07,,,,성법리,4711336027,4711336027
4713000000,경상북도 경주시,,04,,,,경주시,4713000000,4713000000
4713010100,경상북도 경주시 동부동,,01,,,,동부동,4713010100,4713010100
4713010200,경상북도 경주시 서부동,,02,,,,서부동,4713010200,4713010200
4713010300,경상북도 경주시 북부동,,03,,,,북부동,4713010300,4713010300
4713010400,경상북도 경주시 성동동,,04,,,,성동동,4713010400,4713010400
4713010500,경상북도 경주시 황오동,,05,,,,황오동,4713010500,4713010500
4713010600,경상북도 경주시 노동동,,06,,,,노동동,4713010600,4713010600
4713010700,경상북도 경주시 노서동,,07,,,,노서동,4713010700,4713010700
4713010800,경상북도 경주시 성건동,,08,,,,성건동,4713010800,4713010800
4713010900,경상북도 경주시 사정동,,09,,,,사정동,4713010900,4713010900
4713011000,경상북도 경주시 황남동,,10,,,,황남동,4713011000,4713011000
4713011100,경상북도 경주시 교동,,11,,,,교동,4713011100,4713011100
4713011200,경상북도 경주시 인왕동,,12,,,,인왕동,4713011200,4713011200
4713011300,경상북도 경주시 탑동,,13,,,,탑동,4713011300,4713011300
4713011400,경상북도 경주시 충효동,,14,,,,충효동,4713011400,4713011400
4713011500,경상북도 경주시 서악동,,15,,,,서악동,4713011500,4713011500
4713011600,경상북도 경주시 효현동,,16,,,,효현동,4713011600,4713011600
4713011700,경상북도 경주시 광명동,,17,,,,광명동,4713011700,4713011700
4713011800,경상북도 경주시 동방동,,18,,,,동방동,4713011800,4713011800
4713011900,경상북도 경주시 도지동,,19,,,,도지동,4713011900,4713011900
4713012000,경상북도 경주시 남산동,,20,,,,남산동,4713012000,4713012000
4713012100,경상북도 경주시 배반동,,21,,,,배반동,4713012100,4713012100
4713012200,경상북도 경주시 구황동,,22,,,,구황동,4713012200,4713012200
4713012300,경상북도 경주시 보문동,,23,,,,보문동,4713012300,4713012300
4713012400,경상북도 경주시 황성동,,24,,,,황성동,4713012400,4713012400
4713012500,경상북도 경주시 용강동,,25,,,,용강동,4713012500,4713012500
4713012600,경상북도 경주시 동천동,,26,,,,동천동,4713012600,4713012600
4713012700,경상북도 경주시 평동,,27,,,,평동,4713012700,4713012700
4713012800,경상북도 경주시 조양동,,28,,,,조양동,4713012800,4713012800
4713012900,경상북도 경주시 시동,,29,,,,시동,4713012900,4713012900
4713013000,경상북도 경주시 시래동,,30,,,,시래동,4713013000,4713013000
4713013100,경상북도 경주시 구정동,,31,,,,구정동,4713013100,4713013100
4713013200,경상북도 경주시 마동,,32,,,,마동,4713013200,4713013200
4713013300,경상북도 경주시 하동,,33,,,,하동,4713013300,4713013300
4713013400,경상북도 경주시 진현동,,34,,,,진현동,4713013400,4713013400
4713013500,경상북도 경주시 천군동,,35,,,,천군동,4713013500,4713013500
4713013600,경상북도 경주시 신평동,,36,,,,신평동,4713013600,4713013600
4713013700,경상북도 경주시 덕동,,37,,,,덕동,4713013700,4713013700
4713013800,경상북도 경주시 암곡동,,38,,,,암곡동,4713013800,4713013800
4713013900,경상북도 경주시 황용동,,39,,,,황용동,4713013900,4713013900
4713014000,경상북도 경주시 북군동,,40,,,,북군동,4713014000,4713014000
4713014100,경상북도 경주시 손곡동,,41,,,,손곡동,4713014100,4713014100
4713014200,경상북도 경주시 율동,,42,,,,율동,4713014200,4713014200
4713014300,경상북도 경주시 배동,,43,,,,배동,4713014300,4713014300
4713014400,경상북도 경주시 석장동,,44,,,,석장동,4713014400,4713014400
4713025000,경상북도 경주시 감포읍,,45,,,,감포읍,4713025000,4713025000
4713025021,경상북도 경주시 감포읍 대본리,,01,,,,대본리,4713025021,4713025021
4713025022,경상북도 경주시 감포읍 전동리,,02,,,,전동리,4713025022,4713025022
4713025023,경상북도 경주시 감포읍 전촌리,,03,,,,전촌리,4713025023,4713025023
4713025024,경상북도 경주시 감포읍 나정리,,04,,,,나정리,4713025024,4713025024
4713025025,경상북도 경주시 감포읍 오류리,,05,,,,오류리,4713025025,4713025025
4713025026,경상북도 경주시 감포읍 노동리,,06,,,,노동리,4713025026,4713025026
4713025027,경상북도 경주시 감포읍 팔조리,,07,,,,팔조리,4713025027,4713025027
4713025028,경상북도 경주시 감포읍 호동리,,08,,,,호동리,4713025028,4713025028
4713025029,경상북도 경주시 감포읍 감포리,,09,,,,감포리,4713025029,4713025029
4713025300,경상북도 경주시 안강읍,,46,,,,안강읍,4713025300,4713025300
4713025321,경상북도 경주시 안강읍 검단리,,01,,,,검단리,4713025321,4713025321
