법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4211035028,강원도 춘천시 서면 덕두원리,,08,,,,덕두원리,4211035028,4211035028
4211035029,강원도 춘천시 서면 당림리,,09,,,,당림리,4211035029,4211035029
4211035030,강원도 춘천시 서면 안보리,,10,,,,안보리,4211035030,4211035030
4211036000,강원도 춘천시 사북면,,36,,,,사북면,4211036000,4211036000
4211036021,강원도 춘천시 사북면 신포리,,01,,,,신포리,4211036021,4211036021
4211036022,강원도 춘천시 사북면 지촌리,,02,,,,지촌리,4211036022,4211036022
4211036023,강원도 춘천시 사북면 오탄리,,03,,,,오탄리,4211036023,4211036023
4211036024,강원도 춘천시 사북면 가일리,,04,,,,가일리,4211036024,4211036024
4211036025,강원도 춘천시 사북면 원평리,,05,,,,원평리,4211036025,4211036025
4211036026,강원도 춘천시 사북면 지암리,,06,,,,지암리,4211036026,4211036026
4211036027,강원도 춘천시 사북면 고탄리,,07,,,,고탄리,4211036027,4211036027
4211036028,강원도 춘천시 사북면 고성리,,08,,,,고성리,4211036028,4211036028
4211036029,강원도 춘천시 사북면 송암리,,09,,,,송암리,4211036029,4211036029
4211036030,강원도 춘천시 사북면 인람리,,10,,,,인람리,4211036030,4211036030
4211038000,강원도 춘천시 북산면,,37,,,,북산면,4211038000,4211038000
4211038021,강원도 춘천시 북산면 내평리,,01,,,,내평리,4211038021,4211038021
4211038022,강원도 춘천시 북산면 청평리,,02,,,,청평리,4211038022,4211038022
4211038023,강원도 춘천시 북산면 부귀리,,03,,,,부귀리,4211038023,4211038023
4211038024,강원도 춘천시 북산면 추곡리,,04,,,,추곡리,4211038024,4211038024
4211038025,강원도 춘천시 북산면 오항리,,05,,,,오항리,4211038025,4211038025
4211038026,강원도 춘천시 북산면 물로리,,06,,,,물로리,4211038026,4211038026
4211038027,강원도 춘천시 북산면 조교리,,07,,,,조교리,4211038027,4211038027
4211038028,강원도 춘천시 북산면 대동리,,08,,,,대동리,4211038028,4211038028
4211038029,강원도 춘천시 북산면 대곡리,,09,,,,대곡리,4211038029,4211038029
4211038030,강원도 춘천시 북산면 추전리,,10,,,,추전리,4211038030,4211038030
4211039000,강원도 춘천시 동내면,,38,,,,동내면,4211039000,4211039000
4211039021,강원도 춘천시 동내면 거두리,,01,,,,거두리,4211039021,4211039021
4211039022,강원도 춘천시 동내면 신촌리,,02,,,,신촌리,4211039022,4211039022
4211039023,강원도 춘천시 동내면 고은리,,03,,,,고은리,4211039023,4211039023
4211039024,강원도 춘천시 동내면 사암리,,04,,,,사암리,4211039024,4211039024
4211039025,강원도 춘천시 동내면 학곡리,,05,,,,학곡리,4211039025,4211039025
4211040000,강원도 춘천시 남산면,,39,,,,남산면,4211040000,4211040000
4211040022,강원도 춘천시 남산면 광판리,,02,,,,광판리,4211040022,4211040022
4211040023,강원도 춘천시 남산면 행촌리,,03,,,,행촌리,4211040023,4211040023
4211040024,강원도 춘천시 남산면 수동리,,04,,,,수동리,4211040024,4211040024
4211040025,강원도 춘천시 남산면 창촌리,,05,,,,창촌리,4211040025,4211040025
4211040026,강원도 춘천시 남산면 방곡리,,06,,,,방곡리,4211040026,4211040026
4211040027,강원도 춘천시 남산면 강촌리,,07,,,,강촌리,4211040027,4211040027
4211040028,강원도 춘천시 남산면 서천리,,08,,,,서천리,4211040028,4211040028
4211040029,강원도 춘천시 남산면 백양리,,09,,,,백양리,4211040029,4211040029
4211040030,강원도 춘천시 남산면 방하리,,10,,,,방하리,4211040030,4211040030
4211040031,강원도 춘천시 남산면 산수리,,40,20070307,,,산수리,4211040031,4211040031
4213000000,강원도 원주시,,02,,,,원주시,4213000000,4213000000
4213010100,강원도 원주시 중앙동,,01,,,,중앙동,4213010100,4213010100
4213010200,강원도 원주시 평원동,,02,,,,평원동,4213010200,4213010200
4213010300,강원도 원주시 원동,,03,,,,원동,4213010300,4213010300
4213010400,강원도 원주시 인동,,04,,,,인동,4213010400,4213010400
4213010500,강원도 원주시 개운동,,05,,,,개운동,4213010500,4213010500
4213010600,강원도 원주시 명륜동,,06,,,,명륜동,4213010600,4213010600
4213010700,강원도 원주시 단구동,,07,,,,단구동,4213010700,4213010700
4213010800,강원도 원주시 일산동,,08,,,,일산동,4213010800,4213010800
4213010900,강원도 원주시 학성동,,09,,,,학성동,4213010900,4213010900
4213011000,강원도 원주시 단계동,,10,,,,단계동,4213011000,4213011000
4213011100,강원도 원주시 우산동,,11,,,,우산동,4213011100,4213011100
4213011200,강원도 원주시 태장동,,12,,,,태장동,4213011200,4213011200
4213011300,강원도 원주시 봉산동,,13,,,,봉산동,4213011300,4213011300
4213011400,강원도 원주시 행구동,,14,,,,행구동,4213011400,4213011400
4213011500,강원도 원주시 무실동,,15,,,,무실동,4213011500,4213011500
4213011600,강원도 원주시 관설동,,16,,,,관설동,4213011600,4213011600
4213011700,강원도 원주시 반곡동,,17,,,,반곡동,4213011700,4213011700
4213011800,강원도 원주시 가현동,,18,,,,가현동,4213011800,4213011800
4213025000,강원도 원주시 문막읍,,19,,,,문막읍,4213025000,4213025000
4213025021,강원도 원주시 문막읍 문막리,,01,,,,문막리,4213025021,4213025021
4213025022,강원도 원주시 문막읍 동화리,,02,,,,동화리,4213025022,4213025022
4213025023,강원도 원주시 문막읍 비두리,,03,,,,비두리,4213025023,4213025023
4213025024,강원도 원주시 문막읍 취병리,,04,,,,취병리,4213025024,4213025024
4213025025,강원도 원주시 문막읍 궁촌리,,05,,,,궁촌리,4213025025,4213025025
4213025026,강원도 원주시 문막읍 건등리,,06,,,,건등리,4213025026,4213025026
4213025027,강원도 원주시 문막읍 후용리,,07,,,,후용리,4213025027,4213025027
4213025028,강원도 원주시 문막읍 포진리,,08,,,,포진리,4213025028,4213025028
4213025029,강원도 원주시 문막읍 반계리,,09,,,,반계리,4213025029,4213025029
4213025030,강원도 원주시 문막읍 대둔리,,10,,,,대둔리,4213025030,4213025030
4213031000,강원도 원주시 소초면,,20,,,,소초면,4213031000,4213031000
4213031021,강원도 원주시 소초면 평장리,,01,,,,평장리,4213031021,4213031021
4213031022,강원도 원주시 소초면 의관리,,02,,,,의관리,4213031022,4213031022
4213031023,강원도 원주시 소초면 장양리,,03,,,,장양리,4213031023,4213031023
4213031024,강원도 원주시 소초면 흥양리,,04,,,,흥양리,4213031024,4213031024
4213031025,강원도 원주시 소초면 수암리,,05,,,,수암리,4213031025,4213031025
4213031026,강원도 원주시 소초면 교항리,,06,,,,교항리,4213031026,4213031026
4213031027,강원도 원주시 소초면 둔둔리,,07,,,,둔둔리,4213031027,4213031027
4213031028,강원도 원주시 소초면 학곡리,,08,,,,학곡리,4213031028,4213031028
4213032000,강원도 원주시 호저면,,21,,,,호저면,4213032000,4213032000
4213032021,강원도 원주시 호저면 주산리,,01,,,,주산리,4213032021,4213032021
4213032022,강원도 원주시 호저면 고산리,,02,,,,고산리,4213032022,4213032022
4213032023,강원도 원주시 호저면 대덕리,,03,,,,대덕리,4213032023,4213032023
4213032024,강원도 원주시 호저면 광격리,,04,,,,광격리,4213032024,4213032024
4213032025,강원도 원주시 호저면 만종리,,05,,,,만종리,4213032025,4213032025
4213032026,강원도 원주시 호저면 옥산리,,06,,,,옥산리,4213032026,4213032026
4213032027,강원도 원주시 호저면 무장리,,07,,,,무장리,4213032027,4213032027
4213032028,강원도 원주시 호저면 용곡리,,08,,,,용곡리,4213032028,4213032028
4213032029,강원도 원주시 호저면 산현리,,09,,,,산현리,4213032029,4213032029
4213032030,강원도 원주시 호저면 매호리,,10,,,,매호리,4213032030,4213032030
4213033000,강원도 원주시 지정면,,22,,,,지정면,4213033000,4213033000
4213033021,강원도 원주시 지정면 간현리,,01,,,,간현리,4213033021,4213033021
4213033022,강원도 원주시 지정면 안창리,,02,,,,안창리,4213033022,4213033022
4213033023,강원도 원주시 지정면 가곡리,,03,,,,가곡리,4213033023,4213033023
4213033024,강원도 원주시 지정면 판대리,,04,,,,판대리,4213033024,4213033024
4213033025,강원도 원주시 지정면 신평리,,05,,,,신평리,4213033025,4213033025
4213033026,강원도 원주시 지정면 월송리,,06,,,,월송리,4213033026,4213033026
4213033027,강원도 원주시 지정면 보통리,,07,,,,보통리,4213033027,4213033027
4213035000,강원도 원주시 부론면,,23,,,,부론면,4213035000,4213035000
4213035021,강원도 원주시 부론면 법천리,,01,,,,법천리,4213035021,4213035021
4213035022,강원도 원주시 부론면 손곡리,,02,,,,손곡리,4213035022,4213035022
4213035023,강원도 원주시 부론면 정산리,,03,,,,정산리,4213035023,4213035023
