법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
2915512600,광주광역시 남구 양과동,,26,,,,양과동,2915512600,2915512600
2915512700,광주광역시 남구 이장동,,27,,,,이장동,2915512700,2915512700
2915512800,광주광역시 남구 대지동,,28,,,,대지동,2915512800,2915512800
2915512900,광주광역시 남구 원산동,,29,,,,원산동,2915512900,2915512900
2915513000,광주광역시 남구 월성동,,30,,,,월성동,2915513000,2915513000
2917000000,광주광역시 북구,,04,,,,북구,2917000000,2917000000
2917010100,광주광역시 북구 중흥동,,01,,,,중흥동,2917010100,2917010100
2917010200,광주광역시 북구 유동,,02,,,,유동,2917010200,2917010200
2917010300,광주광역시 북구 누문동,,03,,,,누문동,2917010300,2917010300
2917010400,광주광역시 북구 북동,,04,,,,북동,2917010400,2917010400
2917010500,광주광역시 북구 임동,,05,,,,임동,2917010500,2917010500
2917010600,광주광역시 북구 신안동,,06,,,,신안동,2917010600,2917010600
2917010700,광주광역시 북구 용봉동,,07,,,,용봉동,2917010700,2917010700
2917010800,광주광역시 북구 동림동,,08,,,,동림동,2917010800,2917010800
2917010900,광주광역시 북구 운암동,,09,,,,운암동,2917010900,2917010900
2917011000,광주광역시 북구 우산동,,10,,,,우산동,2917011000,2917011000
2917011100,광주광역시 북구 풍향동,,11,,,,풍향동,2917011100,2917011100
2917011200,광주광역시 북구 문흥동,,12,,,,문흥동,2917011200,2917011200
2917011300,광주광역시 북구 각화동,,13,,,,각화동,2917011300,2917011300
2917011400,광주광역시 북구 두암동,,14,,,,두암동,2917011400,2917011400
2917011500,광주광역시 북구 오치동,,15,,,,오치동,2917011500,2917011500
2917011600,광주광역시 북구 삼각동,,16,,,,삼각동,2917011600,2917011600
2917011700,광주광역시 북구 매곡동,,17,,,,매곡동,2917011700,2917011700
2917011800,광주광역시 북구 충효동,,18,,,,충효동,2917011800,2917011800
2917011900,광주광역시 북구 덕의동,,19,,,,덕의동,2917011900,2917011900
2917012000,광주광역시 북구 금곡동,,20,,,,금곡동,2917012000,2917012000
2917012100,광주광역시 북구 망월동,,21,,,,망월동,2917012100,2917012100
2917012200,광주광역시 북구 청풍동,,22,,,,청풍동,2917012200,2917012200
2917012300,광주광역시 북구 화암동,,23,,,,화암동,2917012300,2917012300
2917012400,광주광역시 북구 장등동,,24,,,,장등동,2917012400,2917012400
2917012500,광주광역시 북구 운정동,,25,,,,운정동,2917012500,2917012500
2917012600,광주광역시 북구 본촌동,,26,,,,본촌동,2917012600,2917012600
2917012700,광주광역시 북구 일곡동,,27,,,,일곡동,2917012700,2917012700
2917012800,광주광역시 북구 양산동,,28,,,,양산동,2917012800,2917012800
2917012900,광주광역시 북구 연제동,,29,,,,연제동,2917012900,2917012900
2917013000,광주광역시 북구 신용동,,30,,,,신용동,2917013000,2917013000
2917013100,광주광역시 북구 용두동,,31,,,,용두동,2917013100,2917013100
2917013200,광주광역시 북구 지야동,,32,,,,지야동,2917013200,2917013200
2917013300,광주광역시 북구 태령동,,33,,,,태령동,2917013300,2917013300
2917013400,광주광역시 북구 수곡동,,34,,,,수곡동,2917013400,2917013400
2917013500,광주광역시 북구 효령동,,35,,,,효령동,2917013500,2917013500
2917013600,광주광역시 북구 용전동,,36,,,,용전동,2917013600,2917013600
2917013700,광주광역시 북구 용강동,,37,,,,용강동,2917013700,2917013700
2917013800,광주광역시 북구 생용동,,38,,,,생용동,2917013800,2917013800
2917013900,광주광역시 북구 월출동,,39,,,,월출동,2917013900,2917013900
2917014000,광주광역시 북구 대촌동,,40,,,,대촌동,2917014000,2917014000
2917014100,광주광역시 북구 오룡동,,41,,,,오룡동,2917014100,2917014100
2920000000,광주광역시 광산구,,05,,,,광산구,2920000000,2920000000
2920010100,광주광역시 광산구 송정동,,01,,,,송정동,2920010100,2920010100
2920010200,광주광역시 광산구 도산동,,02,,,,도산동,2920010200,2920010200
2920010300,광주광역시 광산구 도호동,,03,,,,도호동,2920010300,2920010300
2920010400,광주광역시 광산구 신촌동,,04,,,,신촌동,2920010400,2920010400
2920010500,광주광역시 광산구 서봉동,,05,,,,서봉동,2920010500,2920010500
2920010600,광주광역시 광산구 운수동,,06,,,,운수동,2920010600,2920010600
2920010700,광주광역시 광산구 선암동,,07,,,,선암동,2920010700,2920010700
2920010800,광주광역시 광산구 소촌동,,08,,,,소촌동,2920010800,2920010800
2920010900,광주광역시 광산구 우산동,,09,,,,우산동,2920010900,2920010900
2920011000,광주광역시 광산구 황룡동,,10,,,,황룡동,2920011000,2920011000
2920011100,광주광역시 광산구 박호동,,11,,,,박호동,2920011100,2920011100
2920011200,광주광역시 광산구 비아동,,12,,,,비아동,2920011200,2920011200
2920011300,광주광역시 광산구 도천동,,13,,,,도천동,2920011300,2920011300
2920011400,광주광역시 광산구 수완동,,14,,,,수완동,2920011400,2920011400
2920011500,광주광역시 광산구 월계동,,15,,,,월계동,2920011500,2920011500
2920011600,광주광역시 광산구 쌍암동,,16,,,,쌍암동,2920011600,2920011600
2920011700,광주광역시 광산구 산월동,,17,,,,산월동,2920011700,2920011700
2920011800,광주광역시 광산구 신창동,,18,,,,신창동,2920011800,2920011800
2920011900,광주광역시 광산구 신가동,,19,,,,신가동,2920011900,2920011900
2920012000,광주광역시 광산구 운남동,,20,,,,운남동,2920012000,2920012000
2920012100,광주광역시 광산구 안청동,,21,,,,안청동,2920012100,2920012100
2920012200,광주광역시 광산구 진곡동,,22,,,,진곡동,2920012200,2920012200
2920012300,광주광역시 광산구 장덕동,,23,,,,장덕동,2920012300,2920012300
2920012400,광주광역시 광산구 흑석동,,24,,,,흑석동,2920012400,2920012400
2920012500,광주광역시 광산구 하남동,,25,,,,하남동,2920012500,2920012500
2920012600,광주광역시 광산구 장수동,,26,,,,장수동,2920012600,2920012600
2920012700,광주광역시 광산구 산정동,,27,,,,산정동,2920012700,2920012700
2920012800,광주광역시 광산구 월곡동,,28,,,,월곡동,2920012800,2920012800
2920012900,광주광역시 광산구 등임동,,29,,,,등임동,2920012900,2920012900
2920013000,광주광역시 광산구 산막동,,30,,,,산막동,2920013000,2920013000
2920013100,광주광역시 광산구 고룡동,,31,,,,고룡동,2920013100,2920013100
2920013200,광주광역시 광산구 신룡동,,32,,,,신룡동,2920013200,2920013200
2920013300,광주광역시 광산구 두정동,,33,,,,두정동,2920013300,2920013300
2920013400,광주광역시 광산구 임곡동,,34,,,,임곡동,2920013400,2920013400
2920013500,광주광역시 광산구 광산동,,35,,,,광산동,2920013500,2920013500
2920013600,광주광역시 광산구 오산동,,36,,,,오산동,2920013600,2920013600
2920013700,광주광역시 광산구 사호동,,37,,,,사호동,2920013700,2920013700
2920013800,광주광역시 광산구 하산동,,38,,,,하산동,2920013800,2920013800
2920013900,광주광역시 광산구 유계동,,39,,,,유계동,2920013900,2920013900
2920014000,광주광역시 광산구 본덕동,,40,,,,본덕동,2920014000,2920014000
2920014100,광주광역시 광산구 용봉동,,41,,,,용봉동,2920014100,2920014100
2920014200,광주광역시 광산구 요기동,,42,,,,요기동,2920014200,2920014200
2920014300,광주광역시 광산구 복룡동,,43,,,,복룡동,2920014300,2920014300
2920014400,광주광역시 광산구 송대동,,44,,,,송대동,2920014400,2920014400
2920014500,광주광역시 광산구 옥동,,45,,,,옥동,2920014500,2920014500
2920014600,광주광역시 광산구 월전동,,46,,,,월전동,2920014600,2920014600
2920014700,광주광역시 광산구 장록동,,47,,,,장록동,2920014700,2920014700
2920014800,광주광역시 광산구 송촌동,,48,,,,송촌동,2920014800,2920014800
2920014900,광주광역시 광산구 지죽동,,49,,,,지죽동,2920014900,2920014900
2920015000,광주광역시 광산구 용동,,50,,,,용동,2920015000,2920015000
2920015100,광주광역시 광산구 용곡동,,51,,,,용곡동,2920015100,2920015100
2920015200,광주광역시 광산구 지정동,,52,,,,지정동,2920015200,2920015200
2920015300,광주광역시 광산구 명화동,,53,,,,명화동,2920015300,2920015300
2920015400,광주광역시 광산구 동산동,,54,,,,동산동,2920015400,2920015400
2920015500,광주광역시 광산구 연산동,,55,,,,연산동,2920015500,2920015500
2920015600,광주광역시 광산구 도덕동,,56,,,,도덕동,2920015600,2920015600
2920015700,광주광역시 광산구 송산동,,57,,,,송산동,2920015700,2920015700
2920015800,광주광역시 광산구 지평동,,58,,,,지평동,2920015800,2920015800
2920015900,광주광역시 광산구 오운동,,59,,,,오운동,2920015900,2920015900
2920016000,광주광역시 광산구 삼거동,,60,,,,삼거동,2920016000,2920016000
2920016100,광주광역시 광산구 양동,,61,,,,양동,2920016100,2920016100
2920016200,광주광역시 광산구 내산동,,62,,,,내산동,2920016200,2920016200
2920016300,광주광역시 광산구 대산동,,63,,,,대산동,2920016300,2920016300
2920016400,광주광역시 광산구 송학동,,64,,,,송학동,2920016400,2920016400
2920016500,광주광역시 광산구 신동,,65,,,,신동,2920016500,2920016500
2920016600,광주광역시 광산구 삼도동,,66,,,,삼도동,2920016600,2920016600
2920016700,광주광역시 광산구 남산동,,67,,,,남산동,2920016700,2920016700
2920016800,광주광역시 광산구 송치동,,68,,,,송치동,2920016800,2920016800
2920016900,광주광역시 광산구 산수동,,69,,,,산수동,2920016900,2920016900
2920017000,광주광역시 광산구 선동,,70,,,,선동,2920017000,2920017000
2920017100,광주광역시 광산구 지산동,,71,,,,지산동,2920017100,2920017100
2920017200,광주광역시 광산구 왕동,,72,,,,왕동,2920017200,2920017200
2920017300,광주광역시 광산구 북산동,,73,,,,북산동,2920017300,2920017300
2920017400,광주광역시 광산구 명도동,,74,,,,명도동,2920017400,2920017400
2920017500,광주광역시 광산구 동호동,,75,,,,동호동,2920017500,2920017500
2920017600,광주광역시 광산구 덕림동,,76,,,,덕림동,2920017600,2920017600
2920017700,광주광역시 광산구 양산동,,77,,,,양산동,2920017700,2920017700
2920017800,광주광역시 광산구 동림동,,78,,,,동림동,2920017800,2920017800
2920020200,광주광역시 광산구 오선동,,79,,,,오선동,2920020200,2920020200
