법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4311132044,충청북도 청주시 상당구 미원면 성대리,,25,20140701,,,성대리,4311132044,4311132044
4311133000,충청북도 청주시 상당구 가덕면,,01,20140701,,,가덕면,4311133000,4311133000
4311133021,충청북도 청주시 상당구 가덕면 청용리,,02,20140701,,,청용리,4311133021,4311133021
4311133022,충청북도 청주시 상당구 가덕면 행정리,,03,20140701,,,행정리,4311133022,4311133022
4311133023,충청북도 청주시 상당구 가덕면 삼항리,,04,20140701,,,삼항리,4311133023,4311133023
4311133024,충청북도 청주시 상당구 가덕면 국전리,,05,20140701,,,국전리,4311133024,4311133024
4311133025,충청북도 청주시 상당구 가덕면 상대리,,06,20140701,,,상대리,4311133025,4311133025
4311133026,충청북도 청주시 상당구 가덕면 노동리,,07,20140701,,,노동리,4311133026,4311133026
4311133027,충청북도 청주시 상당구 가덕면 인차리,,08,20140701,,,인차리,4311133027,4311133027
4311133028,충청북도 청주시 상당구 가덕면 계산리,,09,20140701,,,계산리,4311133028,4311133028
4311133029,충청북도 청주시 상당구 가덕면 수곡리,,10,20140701,,,수곡리,4311133029,4311133029
4311133030,충청북도 청주시 상당구 가덕면 시동리,,11,20140701,,,시동리,4311133030,4311133030
4311133031,충청북도 청주시 상당구 가덕면 병암리,,12,20140701,,,병암리,4311133031,4311133031
4311133032,충청북도 청주시 상당구 가덕면 금거리,,13,20140701,,,금거리,4311133032,4311133032
4311133033,충청북도 청주시 상당구 가덕면 상야리,,14,20140701,,,상야리,4311133033,4311133033
4311133034,충청북도 청주시 상당구 가덕면 한계리,,15,20140701,,,한계리,4311133034,4311133034
4311133035,충청북도 청주시 상당구 가덕면 내암리,,16,20140701,,,내암리,4311133035,4311133035
4311134000,충청북도 청주시 상당구 남일면,,01,20140701,,,남일면,4311134000,4311134000
4311134021,충청북도 청주시 상당구 남일면 송암리,,02,20140701,,,송암리,4311134021,4311134021
4311134022,충청북도 청주시 상당구 남일면 효촌리,,03,20140701,,,효촌리,4311134022,4311134022
4311134023,충청북도 청주시 상당구 남일면 문주리,,04,20140701,,,문주리,4311134023,4311134023
4311134024,충청북도 청주시 상당구 남일면 황청리,,05,20140701,,,황청리,4311134024,4311134024
4311134025,충청북도 청주시 상당구 남일면 은행리,,06,20140701,,,은행리,4311134025,4311134025
4311134026,충청북도 청주시 상당구 남일면 두산리,,07,20140701,,,두산리,4311134026,4311134026
4311134027,충청북도 청주시 상당구 남일면 쌍수리,,08,20140701,,,쌍수리,4311134027,4311134027
4311134028,충청북도 청주시 상당구 남일면 고은리,,09,20140701,,,고은리,4311134028,4311134028
4311134029,충청북도 청주시 상당구 남일면 화당리,,10,20140701,,,화당리,4311134029,4311134029
4311134030,충청북도 청주시 상당구 남일면 가산리,,11,20140701,,,가산리,4311134030,4311134030
4311134031,충청북도 청주시 상당구 남일면 신송리,,12,20140701,,,신송리,4311134031,4311134031
4311134032,충청북도 청주시 상당구 남일면 가중리,,13,20140701,,,가중리,4311134032,4311134032
4311135000,충청북도 청주시 상당구 문의면,,01,20140701,,,문의면,4311135000,4311135000
4311135021,충청북도 청주시 상당구 문의면 문산리,,02,20140701,,,문산리,4311135021,4311135021
4311135022,충청북도 청주시 상당구 문의면 미천리,,03,20140701,,,미천리,4311135022,4311135022
4311135023,충청북도 청주시 상당구 문의면 남계리,,04,20140701,,,남계리,4311135023,4311135023
4311135024,충청북도 청주시 상당구 문의면 상장리,,05,20140701,,,상장리,4311135024,4311135024
4311135025,충청북도 청주시 상당구 문의면 산덕리,,06,20140701,,,산덕리,4311135025,4311135025
4311135026,충청북도 청주시 상당구 문의면 구룡리,,07,20140701,,,구룡리,4311135026,4311135026
4311135027,충청북도 청주시 상당구 문의면 괴곡리,,08,20140701,,,괴곡리,4311135027,4311135027
4311135028,충청북도 청주시 상당구 문의면 문덕리,,09,20140701,,,문덕리,4311135028,4311135028
4311135029,충청북도 청주시 상당구 문의면 소전리,,10,20140701,,,소전리,4311135029,4311135029
4311135030,충청북도 청주시 상당구 문의면 후곡리,,11,20140701,,,후곡리,4311135030,4311135030
4311135031,충청북도 청주시 상당구 문의면 가호리,,12,20140701,,,가호리,4311135031,4311135031
4311135032,충청북도 청주시 상당구 문의면 신대리,,13,20140701,,,신대리,4311135032,4311135032
4311135033,충청북도 청주시 상당구 문의면 덕유리,,14,20140701,,,덕유리,4311135033,4311135033
4311135034,충청북도 청주시 상당구 문의면 품곡리,,15,20140701,,,품곡리,4311135034,4311135034
4311135035,충청북도 청주시 상당구 문의면 두모리,,16,20140701,,,두모리,4311135035,4311135035
4311135036,충청북도 청주시 상당구 문의면 도원리,,17,20140701,,,도원리,4311135036,4311135036
4311135037,충청북도 청주시 상당구 문의면 등동리,,18,20140701,,,등동리,4311135037,4311135037
